@relation 'if (A2 > 0.5) then R=2.5*A1 + 3.5*A3 else R=2*A4 + 0.7*A5'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute class numeric

@data
0.971984,0.754222,0.080123,0.55798,0.395979,0.36718,2.710389
0.063476,0.126359,0.389375,0.891287,0.289696,0.430683,1.985362
0.351161,0.445027,0.819683,0.455027,0.009752,0.982634,0.916879
0.765547,0.663861,0.963293,0.887874,0.907078,0.584985,5.285391
0.384818,0.9115,0.180857,0.966979,0.815882,0.885011,1.595044
0.048126,0.858368,0.332628,0.980292,0.623553,0.433245,1.284515
0.009862,0.152859,0.104199,0.896865,0.531547,0.805841,2.165813
0.47653,0.344798,0.00025,0.642515,0.698994,0.020468,1.774326
0.483403,0.137096,0.558685,0.018496,0.600847,0.046685,0.457585
0.182844,0.115015,0.506009,0.911645,0.749405,0.071185,2.347872
0.942108,0.547393,0.285549,0.452421,0.665192,0.117464,3.354691
0.56917,0.733375,0.417372,0.495886,0.055418,0.217525,2.883728
0.806494,0.276328,0.438936,0.090229,0.902576,0.966129,0.812261
0.932151,0.745438,0.096699,0.615247,0.590938,0.37875,2.668823
0.784632,0.373307,0.051228,0.723313,0.735343,0.242379,1.961366
0.853577,0.720107,0.583613,0.598736,0.127466,0.860433,4.176589
0.746368,0.893796,0.783058,0.915968,0.203904,0.312586,4.606622
0.515388,0.780534,0.010061,0.06751,0.86441,0.18778,1.323684
0.099481,0.435825,0.294074,0.140256,0.945457,0.611192,0.942331
0.754574,0.987881,0.888466,0.932795,0.474136,0.227643,4.996065
0.503339,0.079954,0.790187,0.261351,0.202119,0.375816,0.664185
0.674486,0.544586,0.380011,0.430627,0.232746,0.787529,3.016251
0.803425,0.973236,0.866548,0.127121,0.611982,0.86893,5.041481
0.973778,0.480071,0.260422,0.002318,0.033567,0.607487,0.028134
0.961739,0.915939,0.672702,0.774481,0.709447,0.838393,4.758806
0.842673,0.271851,0.754741,0.010258,0.55002,0.48201,0.40553
0.493425,0.021656,0.677366,0.617607,0.077806,0.212309,1.289678
0.308494,0.738828,0.710394,0.053042,0.628058,0.164151,3.257614
0.499051,0.827133,0.904981,0.92938,0.95739,0.86056,4.415061
0.288351,0.521046,0.71952,0.012115,0.145559,0.712834,3.239197
0.80487,0.127514,0.45469,0.967469,0.816681,0.68605,2.506615
0.326623,0.531515,0.786813,0.924004,0.077053,0.046871,3.570404
0.989932,0.305932,0.394588,0.230248,0.941672,0.333117,1.119667
0.05834,0.930725,0.968281,0.327895,0.346871,0.665505,3.534834
0.189319,0.013212,0.750109,0.555295,0.490346,0.418701,1.453832
0.846799,0.433263,0.079144,0.887714,0.242316,0.785317,1.945048
0.516845,0.734182,0.275096,0.094489,0.694473,0.403808,2.25495
0.794722,0.108505,0.085723,0.831046,0.690621,0.52714,2.145527
0.748441,0.051455,0.007617,0.614781,0.970072,0.028451,1.908612
0.422995,0.283606,0.1565,0.084128,0.579518,0.264149,0.57392
0.549005,0.285752,0.26978,0.082483,0.620699,0.63267,0.599455
0.749501,0.697103,0.551637,0.912826,0.520881,0.813596,3.804484
0.010904,0.653693,0.771816,0.091485,0.584334,0.679394,2.728618
0.282791,0.685172,0.578111,0.403912,0.020452,0.819697,2.730365
0.601371,0.13972,0.825383,0.392064,0.284999,0.381827,0.983628
0.571297,0.910175,0.729185,0.239128,0.923858,0.433951,3.98039
0.788906,0.928158,0.359556,0.567026,0.104341,0.518705,3.230711
0.418546,0.962395,0.862341,0.92644,0.260085,0.251743,4.064559
0.635403,0.484634,0.465182,0.785679,0.286239,0.295175,1.771725
0.688287,0.080893,0.848841,0.958532,0.198342,0.410328,2.055903
0.50107,0.212967,0.569236,0.543692,0.229143,0.475218,1.247785
0.780671,0.248221,0.550987,0.268026,0.772689,0.793377,1.076935
0.713287,0.044312,0.060582,0.368188,0.106159,0.973458,0.810688
0.361624,0.016266,0.249721,0.842068,0.311059,0.421018,1.901878
0.598445,0.339747,0.25198,0.632431,0.58202,0.649852,1.672276
0.772241,0.616769,0.755565,0.445829,0.131244,0.331878,4.575082
0.667367,0.105669,0.970431,0.883292,0.068934,0.200173,1.814838
0.733545,0.200139,0.390014,0.085144,0.036185,0.584877,0.195617
0.980292,0.733266,0.818912,0.437193,0.479888,0.778369,5.316924
0.494153,0.42992,0.822318,0.112919,0.454348,0.423618,0.543882
0.796489,0.279013,0.247303,0.446529,0.798354,0.323788,1.451905
0.444381,0.137865,0.388237,0.752109,0.728211,0.154961,2.013965
0.536418,0.702525,0.008746,0.178591,0.987434,0.496922,1.371655
0.44005,0.315809,0.002647,0.269964,0.054853,0.895927,0.578325
0.850983,0.471303,0.359952,0.882837,0.809339,0.651746,2.332211
0.642705,0.385606,0.107033,0.093934,0.92739,0.039376,0.837041
0.202733,0.528789,0.489904,0.349846,0.017695,0.390877,2.221496
0.590237,0.447175,0.265704,0.809011,0.614429,0.078911,2.048122
0.817997,0.802824,0.131156,0.086633,0.120517,0.961713,2.504037
0.462813,0.057227,0.041225,0.219462,0.246991,0.317298,0.611818
0.16679,0.206026,0.121396,0.947994,0.490807,0.057355,2.239553
0.103798,0.037552,0.639843,0.494828,0.458299,0.960174,1.310465
0.268904,0.447748,0.840174,0.072382,0.02457,0.485541,0.161962
0.293787,0.851771,0.521856,0.850706,0.241558,0.16815,2.560964
0.109993,0.939211,0.94666,0.073313,0.812639,0.661987,3.588293
0.05814,0.223258,0.719668,0.239274,0.754343,0.805432,1.006588
0.280501,0.629057,0.689038,0.633628,0.403083,0.971425,3.112888
0.414325,0.894462,0.997917,0.142659,0.205417,0.881883,4.528522
0.623213,0.755983,0.244606,0.939946,0.185027,0.720331,2.414152
0.935177,0.749162,0.225382,0.77417,0.710804,0.037968,3.126781
0.191719,0.248292,0.08189,0.778452,0.222602,0.679702,1.712725
0.817582,0.934219,0.407502,0.798092,0.100635,0.868352,3.470211
0.182522,0.837101,0.212051,0.590689,0.509335,0.084437,1.198483
0.803381,0.126182,0.75117,0.078134,0.096803,0.419911,0.224031
0.707557,0.880598,0.416584,0.359328,0.098621,0.417791,3.226937
0.300232,0.690641,0.900091,0.957799,0.063648,0.833743,3.900897
0.321765,0.421193,0.101799,0.858906,0.895057,0.36501,2.344352
0.394907,0.178506,0.089315,0.162857,0.659896,0.828297,0.78764
0.111975,0.115526,0.337785,0.565342,0.064229,0.969706,1.175644
0.139969,0.393443,0.421687,0.596762,0.189795,0.542011,1.326381
0.888687,0.389241,0.890554,0.370545,0.035179,0.269655,0.765715
0.527023,0.148476,0.766787,0.074276,0.264872,0.168898,0.333962
0.601441,0.474082,0.650761,0.194749,0.930115,0.525647,1.040578
0.935666,0.807296,0.924535,0.40671,0.544947,0.829329,5.575039
0.521342,0.884293,0.800906,0.629226,0.960016,0.587668,4.106526
0.567055,0.777134,0.681013,0.214131,0.828035,0.22076,3.801183
0.00087,0.382463,0.345113,0.875831,0.872673,0.967108,2.362532
0.43441,0.285056,0.213118,0.39553,0.603481,0.789477,1.213497
0.73149,0.571856,0.251598,0.477363,0.931255,0.801843,2.709317
0.89007,0.028371,0.971542,0.337355,0.371164,0.454447,0.934525
0.373664,0.932973,0.427632,0.654027,0.136905,0.112992,2.430871
0.419638,0.642336,0.688173,0.68401,0.561797,0.29817,3.457701
0.231711,0.396444,0.060292,0.476297,0.487905,0.557752,1.294126
0.528515,0.37467,0.514336,0.83078,0.769392,0.116946,2.200134
0.287582,0.412576,0.513533,0.613306,0.990856,0.28219,1.920211
0.984583,0.896404,0.500438,0.230373,0.226601,0.294283,4.212988
0.392951,0.93975,0.973064,0.998394,0.90589,0.470991,4.388102
0.463025,0.812395,0.675394,0.128619,0.017204,0.126195,3.521442
0.748138,0.829551,0.375263,0.449745,0.318289,0.778095,3.183767
0.765255,0.162362,0.875835,0.463079,0.427177,0.485933,1.225182
0.969216,0.735913,0.844831,0.074101,0.582993,0.002831,5.379949
0.253637,0.024606,0.21044,0.370204,0.086787,0.568224,0.801158
0.061274,0.918736,0.898104,0.165291,0.486326,0.150522,3.296549
0.957179,0.249588,0.623836,0.052357,0.150871,0.399407,0.210323
0.476141,0.149342,0.044941,0.286903,0.11087,0.384774,0.651416
0.960596,0.359365,0.447379,0.65543,0.702943,0.839853,1.80292
0.137,0.355802,0.141802,0.299664,0.374771,0.340502,0.861669
0.190097,0.751394,0.090696,0.300937,0.850987,0.938886,0.792679
0.860141,0.670572,0.91214,0.25917,0.045862,0.822456,5.342841
0.554016,0.541501,0.138255,0.503397,0.608784,0.729935,1.868934
0.99574,0.161057,0.457428,0.368382,0.703836,0.063417,1.229449
0.584861,0.67089,0.069308,0.884462,0.626335,0.874943,1.70473
0.344873,0.735619,0.333135,0.521843,0.640311,0.459377,2.028156
0.261566,0.285799,0.617415,0.369697,0.146432,0.982103,0.841896
0.489091,0.523219,0.858696,0.424863,0.046977,0.03595,4.228163
0.566745,0.875999,0.427363,0.922025,0.221638,0.929778,2.912632
0.591726,0.424298,0.768972,0.810953,0.046107,0.830932,1.654181
0.553442,0.229592,0.152613,0.327831,0.226938,0.131991,0.814519
0.496716,0.52365,0.096957,0.914589,0.165584,0.902307,1.581138
0.259366,0.926611,0.46557,0.607325,0.048019,0.377173,2.277911
0.56105,0.642984,0.303443,0.083914,0.752185,0.789204,2.464677
0.713815,0.852717,0.625756,0.270215,0.013644,0.6619,3.974686
0.111095,0.491505,0.139081,0.239282,0.552214,0.965195,0.865115
0.533472,0.066831,0.26762,0.880894,0.67279,0.325111,2.232741
0.710851,0.647274,0.537759,0.798584,0.267687,0.128988,3.659282
0.197993,0.302803,0.930031,0.234247,0.893202,0.765878,1.093736
0.571844,0.970276,0.997455,0.699083,0.319109,0.077013,4.920704
0.034774,0.425304,0.553638,0.873874,0.477755,0.099054,2.082176
0.419669,0.01002,0.405673,0.24804,0.312506,0.395515,0.714834
0.2245,0.293866,0.720105,0.708907,0.558466,0.26818,1.808741
0.96133,0.526185,0.111315,0.730675,0.8187,0.296732,2.792927
0.765083,0.716571,0.798833,0.103801,0.435253,0.393829,4.708622
0.770358,0.390209,0.233318,0.99406,0.02694,0.604356,2.006977
0.301301,0.496169,0.402152,0.027351,0.277491,0.488076,0.248945
0.923293,0.878914,0.728614,0.60935,0.632836,0.167929,4.858383
0.04093,0.986429,0.629055,0.652883,0.201157,0.112104,2.304018
0.08148,0.708152,0.617928,0.692252,0.962164,0.853952,2.366448
0.635391,0.085335,0.500384,0.200975,0.672833,0.093979,0.872933
0.916198,0.085123,0.987677,0.032963,0.817435,0.723439,0.63813
0.903918,0.194277,0.755005,0.809213,0.974042,0.05741,2.300256
0.823045,0.582452,0.949709,0.851827,0.863249,0.061262,5.381594
0.62496,0.368658,0.786846,0.800416,0.585397,0.239866,2.010611
0.763037,0.755234,0.647826,0.255753,0.53929,0.57211,4.174983
0.307018,0.675396,0.956778,0.901424,0.819753,0.899696,4.116266
0.803302,0.134221,0.651041,0.32297,0.506429,0.300982,1.00044
0.883361,0.656593,0.81116,0.738956,0.847026,0.526947,5.047463
0.50929,0.533947,0.668219,0.690003,0.491743,0.673109,3.611992
0.651006,0.776144,0.880495,0.307212,0.410583,0.081361,4.709247
0.763309,0.514018,0.457251,0.55477,0.102367,0.478813,3.50865
0.494097,0.797405,0.71696,0.063797,0.036068,0.583564,3.744604
0.850784,0.324965,0.084113,0.143497,0.725952,0.653264,0.795161
0.4953,0.205032,0.658719,0.86623,0.378275,0.58176,1.997252
0.765997,0.756963,0.31317,0.916702,0.027096,0.31924,3.011085
0.446038,0.042916,0.481725,0.110685,0.540129,0.306282,0.59946
0.643145,0.990376,0.879768,0.110755,0.784458,0.772903,4.687052
0.517376,0.892657,0.616383,0.177807,0.730086,0.708125,3.450781
0.016446,0.82152,0.70969,0.626605,0.892396,0.898297,2.525031
0.448102,0.163351,0.96673,0.627339,0.500236,0.055145,1.604843
0.254574,0.505188,0.807214,0.786003,0.273784,0.895655,3.461684
0.045006,0.403441,0.573947,0.513959,0.027104,0.330891,1.046891
0.000097,0.917391,0.534547,0.078138,0.217296,0.201782,1.871156
0.572605,0.979232,0.413837,0.721163,0.460632,0.346061,2.879941
0.773672,0.797459,0.350097,0.715857,0.262775,0.0677,3.159517
0.735529,0.192169,0.509503,0.328163,0.274064,0.231388,0.848172
0.075608,0.478009,0.761534,0.610685,0.212427,0.439391,1.370069
0.426507,0.728289,0.275844,0.736706,0.798405,0.833285,2.031721
0.334015,0.754517,0.281825,0.259683,0.143402,0.561906,1.821428
0.226376,0.248277,0.591543,0.590372,0.719867,0.479861,1.68465
0.90909,0.383088,0.552386,0.014661,0.438961,0.095244,0.336594
0.799764,0.935371,0.51711,0.418335,0.2572,0.624979,3.809295
0.06722,0.125714,0.517238,0.275607,0.84075,0.492358,1.139739
0.83106,0.920868,0.844122,0.428719,0.018016,0.0118,5.032076
0.386417,0.286711,0.59553,0.31521,0.353826,0.945268,0.878099
0.990023,0.703309,0.77117,0.963604,0.159195,0.2248,5.174153
0.446194,0.302201,0.207,0.700133,0.508906,0.354713,1.756501
0.604866,0.967421,0.95611,0.808408,0.446203,0.820539,4.858549
0.89036,0.156404,0.755941,0.627252,0.002944,0.521904,1.256565
0.252851,0.592714,0.99207,0.822767,0.119596,0.642499,4.104372
0.030312,0.204181,0.273964,0.939356,0.099464,0.097879,1.948336
0.35444,0.119161,0.996281,0.228225,0.134257,0.434094,0.550429
0.079232,0.378686,0.360308,0.12484,0.37419,0.756616,0.511612
0.076743,0.508663,0.486129,0.349921,0.337841,0.466497,1.893308
0.874227,0.756121,0.840701,0.239718,0.439372,0.582465,5.12802
0.415509,0.706064,0.045938,0.665174,0.499669,0.594216,1.199557
0.553787,0.036556,0.691731,0.417815,0.171799,0.780654,0.955888
0.23211,0.262258,0.460856,0.661237,0.789755,0.9414,1.875303
0.112029,0.680374,0.24742,0.456295,0.704835,0.531484,1.146044
0.272952,0.13446,0.010793,0.247679,0.339917,0.305617,0.7333
0.049077,0.214377,0.518177,0.878713,0.023947,0.114561,1.774188
0.793483,0.725021,0.477734,0.30576,0.89485,0.34343,3.655774
0.478482,0.5897,0.609512,0.88657,0.427994,0.328769,3.329499
0.347427,0.260201,0.123836,0.387836,0.280813,0.673341,0.972241
0.037995,0.435642,0.728906,0.712896,0.385208,0.726875,1.695438
0.584124,0.744081,0.445589,0.604228,0.483019,0.196738,3.019871
0.779052,0.609141,0.11391,0.087663,0.423095,0.270584,2.346316
0.522789,0.950375,0.900892,0.353177,0.530082,0.196263,4.460094
0.88322,0.589077,0.403079,0.814879,0.645621,0.6925,3.618825
0.742298,0.236147,0.041277,0.761396,0.134811,0.123562,1.61716
0.570443,0.007718,0.503508,0.844997,0.268883,0.125878,1.878213
0.238505,0.37652,0.560603,0.508418,0.135401,0.434655,1.111616
0.924271,0.948555,0.884786,0.703819,0.208077,0.431222,5.407429
0.358395,0.128213,0.694385,0.107327,0.219531,0.371211,0.368327
0.563364,0.570433,0.448844,0.710352,0.233915,0.110673,2.979363
0.221297,0.832315,0.170541,0.707659,0.196106,0.219818,1.150136
0.136415,0.142296,0.688695,0.081131,0.545749,0.756831,0.544286
0.38214,0.062973,0.522683,0.07312,0.205367,0.308832,0.289996
0.509241,0.691029,0.756272,0.77729,0.781529,0.632035,3.920054
0.180216,0.118713,0.031173,0.567504,0.7278,0.823735,1.644468
0.248121,0.176805,0.310546,0.803216,0.50128,0.217313,1.957327
0.249095,0.036917,0.855036,0.756534,0.065777,0.436932,1.559113
0.582601,0.41598,0.611837,0.611916,0.041189,0.407114,1.252664
0.039385,0.789491,0.059401,0.60157,0.129066,0.756707,0.306365
0.453793,0.871037,0.266714,0.312242,0.339453,0.456601,2.067982
0.925684,0.389076,0.228505,0.183003,0.856338,0.70263,0.965442
0.520835,0.920192,0.310079,0.506937,0.882907,0.81271,2.387364
0.532608,0.800177,0.183398,0.446854,0.449515,0.110953,1.973415
0.1085,0.306245,0.937055,0.817977,0.315057,0.578324,1.856494
0.321956,0.808375,0.996338,0.617472,0.786292,0.1636,4.292073
0.033069,0.144866,0.166971,0.476997,0.481481,0.570837,1.291031
0.234088,0.353329,0.010447,0.662425,0.90838,0.618143,1.960716
0.041414,0.146977,0.035252,0.773616,0.767672,0.742052,2.084602
0.271298,0.277576,0.933591,0.532563,0.359,0.293677,1.316425
0.239855,0.578002,0.566231,0.663252,0.507253,0.125755,2.581446
0.349445,0.983134,0.279509,0.830917,0.362883,0.838822,1.851893
0.374687,0.938709,0.780883,0.438595,0.00508,0.472488,3.66981
0.526328,0.121776,0.477081,0.088507,0.405517,0.473093,0.460875
0.155407,0.408017,0.338204,0.06515,0.330116,0.317941,0.361381
0.841283,0.17229,0.860247,0.943278,0.675582,0.151696,2.359463
0.984473,0.737556,0.097432,0.571337,0.487047,0.412076,2.802194
0.470179,0.579421,0.486398,0.230333,0.085525,0.456315,2.877842
0.474093,0.530929,0.920548,0.767398,0.873484,0.210459,4.407152
0.713499,0.044151,0.310209,0.297258,0.179929,0.460767,0.720466
0.990822,0.677553,0.410452,0.544922,0.071161,0.497507,3.913638
0.492391,0.563818,0.662694,0.757772,0.179817,0.86045,3.550406
0.172912,0.141595,0.999942,0.08007,0.004938,0.173208,0.163596
0.528566,0.92309,0.251897,0.390097,0.69325,0.788253,2.203055
0.913163,0.330966,0.870115,0.42863,0.332468,0.790576,1.089987
0.228642,0.533096,0.011963,0.973343,0.248575,0.967193,0.613476
0.691659,0.889462,0.584018,0.259827,0.600283,0.58051,3.773212
0.482008,0.806065,0.081444,0.535884,0.776369,0.171294,1.490073
0.378094,0.967097,0.07235,0.828335,0.218624,0.443867,1.198458
0.113518,0.63661,0.989542,0.764102,0.479648,0.381272,3.747193
0.70252,0.829295,0.702766,0.730235,0.667716,0.727512,4.215983
0.608281,0.038335,0.770608,0.188052,0.189093,0.530392,0.508469
0.516195,0.065059,0.602796,0.528724,0.552266,0.531735,1.444034
0.945563,0.555725,0.212534,0.222503,0.301049,0.338376,3.107774
0.730789,0.647365,0.188598,0.969119,0.168838,0.820863,2.487066
0.942282,0.736321,0.773815,0.197484,0.740777,0.427562,5.064057
0.434592,0.685985,0.977797,0.230297,0.142337,0.727052,4.508769
0.413802,0.706982,0.876888,0.161867,0.081892,0.705522,4.103612
0.138445,0.89355,0.234315,0.480952,0.423216,0.149146,1.166215
0.710708,0.750556,0.301953,0.486698,0.98519,0.882162,2.833604
0.401974,0.560146,0.806642,0.924125,0.516075,0.054186,3.828183
0.784983,0.725586,0.26585,0.131894,0.495991,0.966841,2.892933
0.232306,0.199831,0.678179,0.522229,0.233232,0.78852,1.20772
0.877471,0.21171,0.474654,0.87057,0.458901,0.662369,2.06237
0.632806,0.994439,0.249276,0.697337,0.533389,0.198678,2.454481
0.200734,0.397204,0.986499,0.789719,0.372334,0.737736,1.840071
0.508466,0.715642,0.215322,0.497802,0.115916,0.449051,2.024791
0.617407,0.952652,0.112768,0.004077,0.412393,0.72027,1.938206
0.807429,0.955715,0.093705,0.012294,0.395338,0.104096,2.346539
0.283865,0.456031,0.821091,0.731962,0.106652,0.600398,1.53858
0.294746,0.240548,0.984699,0.196144,0.278497,0.317203,0.587236
0.542482,0.349514,0.182755,0.687522,0.233144,0.688539,1.538245
0.71479,0.935427,0.027307,0.75243,0.808432,0.836521,1.882548
0.003037,0.917103,0.329925,0.143241,0.958306,0.303636,1.162329
0.302879,0.78472,0.230811,0.281504,0.22439,0.999944,1.565038
0.754719,0.374738,0.154713,0.009712,0.009875,0.606668,0.026337
0.654503,0.451047,0.926272,0.577726,0.316478,0.947148,1.376988
0.995004,0.860811,0.592466,0.866627,0.806706,0.619999,4.56114
0.852132,0.537669,0.989418,0.71094,0.126322,0.925951,5.593295
0.050064,0.905059,0.785759,0.05955,0.937194,0.294717,2.875316
0.484973,0.289737,0.237387,0.382781,0.06168,0.813459,0.808737
0.793661,0.8376,0.723415,0.751503,0.191483,0.403151,4.516102
0.776105,0.475721,0.996451,0.994173,0.353342,0.809368,2.235686
0.847417,0.577405,0.090484,0.186524,0.509849,0.042556,2.435237
0.454295,0.849741,0.776387,0.900448,0.486723,0.689439,3.85309
0.665103,0.31081,0.050473,0.38429,0.71063,0.63847,1.266022
0.274407,0.088688,0.26935,0.464253,0.788411,0.031606,1.480393
0.667034,0.735677,0.510197,0.040549,0.705814,0.532568,3.453276
0.200639,0.184952,0.517086,0.744019,0.739555,0.445316,2.005727
0.997929,0.805639,0.090503,0.557526,0.100837,0.529846,2.811582
0.220945,0.956206,0.060056,0.976993,0.823297,0.04663,0.762557
0.232526,0.261378,0.542685,0.871638,0.607426,0.163781,2.168474
0.558862,0.608147,0.195519,0.430906,0.792581,0.227272,2.081471
0.447995,0.682181,0.710806,0.082747,0.574231,0.915637,3.60781
0.690526,0.154224,0.128844,0.707146,0.167506,0.165219,1.531546
0.520674,0.331065,0.344191,0.819868,0.159785,0.195389,1.751585
0.060046,0.958334,0.803293,0.180801,0.538,0.517614,2.961639
0.286844,0.70053,0.112247,0.80265,0.235745,0.556757,1.109974
0.715505,0.722088,0.538257,0.95929,0.857946,0.323661,3.672661
0.333283,0.393583,0.065354,0.176108,0.015645,0.377652,0.363168
0.260679,0.887702,0.29439,0.531277,0.370983,0.325864,1.682063
0.653028,0.795893,0.520923,0.908011,0.655333,0.089865,3.455801
0.534198,0.670711,0.416327,0.161392,0.106063,0.692353,2.792639
0.215275,0.910061,0.932805,0.843985,0.666009,0.988117,3.803005
0.28822,0.773621,0.079623,0.06381,0.022442,0.491232,0.999229
0.655545,0.731701,0.725122,0.914809,0.919252,0.688626,4.176791
0.842764,0.262282,0.388318,0.459019,0.869153,0.229773,1.526444
0.793268,0.649627,0.33815,0.483544,0.305649,0.441153,3.166695
0.239743,0.111178,0.132963,0.78317,0.653071,0.326958,2.023489
0.528602,0.54868,0.844266,0.907045,0.734623,0.726001,4.276436
0.812294,0.541992,0.626205,0.57816,0.28258,0.537296,4.222453
0.858837,0.583821,0.446061,0.067085,0.132768,0.888751,3.708307
0.320391,0.491715,0.78398,0.943172,0.470414,0.08697,2.215633
0.286929,0.977846,0.966571,0.900712,0.411498,0.980553,4.100322
0.882808,0.352246,0.715112,0.874646,0.339612,0.620323,1.987021
0.770684,0.672672,0.083186,0.82764,0.032023,0.480568,2.217862
0.858353,0.522825,0.520577,0.361743,0.380648,0.985341,3.967902
0.580865,0.2354,0.542141,0.43439,0.796648,0.179721,1.426435
0.595899,0.309819,0.785917,0.738104,0.455592,0.411182,1.795122
0.999936,0.085401,0.919603,0.830549,0.840133,0.201179,2.24919
0.583092,0.295292,0.376276,0.518274,0.436829,0.749015,1.342327
0.700421,0.867488,0.66821,0.741933,0.483291,0.923044,4.089789
0.977715,0.476442,0.613256,0.768449,0.803168,0.159289,2.099115
0.892792,0.648728,0.204531,0.648621,0.643282,0.452509,2.947839
0.803528,0.252433,0.726246,0.976229,0.095286,0.934261,2.019158
0.927563,0.562796,0.653254,0.112712,0.870975,0.278289,4.605299
0.23403,0.703267,0.62814,0.39286,0.555306,0.044013,2.783567
0.97473,0.565748,0.568024,0.871341,0.80554,0.799409,4.424911
0.372912,0.56731,0.566305,0.923985,0.541918,0.487327,2.914347
0.685905,0.100946,0.496694,0.294901,0.899845,0.593472,1.219693
0.769096,0.879696,0.044397,0.841214,0.422783,0.615743,2.07813
0.370505,0.698341,0.65036,0.428582,0.677524,0.546351,3.202521
0.577092,0.383292,0.599113,0.876856,0.600082,0.279767,2.17377
0.187053,0.854668,0.170901,0.047243,0.533499,0.317718,1.065785
0.790008,0.56704,0.548166,0.647953,0.122909,0.920593,3.8936
0.164138,0.956095,0.570845,0.959312,0.184512,0.063205,2.408304
0.332906,0.523423,0.701773,0.83329,0.981814,0.598912,3.288471
0.522809,0.513708,0.842234,0.194804,0.314666,0.873944,4.254839
0.008298,0.747462,0.24966,0.098345,0.666168,0.414243,0.894554
0.77314,0.584696,0.49776,0.705742,0.743231,0.028074,3.675009
0.333411,0.524065,0.599058,0.428187,0.894082,0.823937,2.93023
0.402457,0.948448,0.417814,0.79414,0.567913,0.876335,2.468491
0.200481,0.668698,0.846414,0.287108,0.597522,0.020365,3.463652
0.661163,0.396766,0.831151,0.663402,0.206543,0.005139,1.471384
0.026664,0.098304,0.816487,0.876326,0.261806,0.768017,1.935916
0.984346,0.381208,0.054772,0.263393,0.073604,0.235566,0.578308
0.639257,0.014999,0.197244,0.707377,0.57907,0.939115,1.820102
0.963321,0.238118,0.760199,0.967602,0.785233,0.025512,2.484867
0.564788,0.384556,0.237463,0.748856,0.079351,0.417023,1.553258
0.500991,0.283183,0.518668,0.582739,0.287333,0.94476,1.366612
0.657111,0.884782,0.75612,0.537962,0.950812,0.061153,4.289197
0.848379,0.232382,0.206883,0.746753,0.146138,0.089033,1.595801
0.110026,0.585874,0.838697,0.875824,0.652229,0.045226,3.210504
0.626915,0.665013,0.527817,0.920695,0.429049,0.589128,3.414648
0.854008,0.305449,0.565189,0.046893,0.156208,0.092657,0.203133
0.692045,0.596991,0.417644,0.92301,0.135819,0.755006,3.191866
0.134512,0.855398,0.428133,0.917716,0.740703,0.9385,1.834748
0.788439,0.678922,0.470238,0.291726,0.016081,0.872283,3.616928
0.710913,0.265845,0.756163,0.779191,0.169266,0.746815,1.676868
0.385571,0.073479,0.71479,0.690722,0.829005,0.239822,1.961748
0.600471,0.533437,0.459597,0.39896,0.867036,0.205458,3.109766
0.864653,0.700416,0.129929,0.100635,0.664299,0.70218,2.616383
0.620855,0.496824,0.759279,0.446857,0.309875,0.607239,1.110626
0.353895,0.26507,0.169338,0.653131,0.851018,0.689462,1.901973
0.157569,0.091637,0.248379,0.246391,0.298091,0.407022,0.701445
0.97878,0.30751,0.309216,0.679205,0.231617,0.629654,1.520542
0.599249,0.480393,0.669065,0.689037,0.084108,0.518798,1.436948
0.107529,0.424525,0.207031,0.847812,0.17341,0.544816,1.817011
0.744142,0.389717,0.161981,0.125609,0.465003,0.984877,0.57672
0.329147,0.82543,0.483862,0.170554,0.628066,0.68253,2.516384
0.185195,0.417899,0.466121,0.120335,0.93619,0.611312,0.896004
0.402422,0.485208,0.409234,0.14132,0.832022,0.167822,0.865055
0.228999,0.100228,0.610242,0.118235,0.831644,0.719281,0.818622
0.258987,0.354792,0.877684,0.366678,0.866639,0.888273,1.340004
0.295481,0.13773,0.044135,0.335242,0.048889,0.3116,0.704707
0.332007,0.378352,0.020438,0.723494,0.266682,0.146368,1.633666
0.980544,0.406811,0.909054,0.533007,0.473601,0.696706,1.397536
0.014298,0.451195,0.593371,0.354648,0.179155,0.028135,0.834705
0.042996,0.173006,0.241364,0.786645,0.579007,0.949328,1.978596
0.925668,0.929485,0.924085,0.681912,0.231775,0.945934,5.548466
0.499919,0.331432,0.341896,0.893698,0.879373,0.517773,2.402958
0.888962,0.874219,0.686243,0.076931,0.271328,0.41579,4.624257
0.781281,0.48971,0.325773,0.706396,0.964722,0.812142,2.088097
0.077823,0.876987,0.098434,0.886948,0.476878,0.825952,0.539076
0.50489,0.296037,0.993402,0.396822,0.735529,0.725948,1.308514
0.706351,0.073787,0.317661,0.161302,0.041287,0.743403,0.351505
0.886936,0.595748,0.633087,0.485895,0.191482,0.755554,4.433144
0.88186,0.805747,0.814189,0.667906,0.646714,0.188832,5.054312
0.101199,0.774127,0.179183,0.382095,0.70752,0.687476,0.880138
0.836644,0.331859,0.374797,0.625821,0.335754,0.288114,1.486669
0.041594,0.011394,0.306934,0.184675,0.153175,0.723038,0.476572
0.693133,0.038892,0.085606,0.010703,0.099603,0.779646,0.091129
0.9281,0.137696,0.546115,0.608623,0.47789,0.403013,1.551769
0.199065,0.727434,0.193506,0.314333,0.568088,0.021906,1.174934
