@relation 'conditional concept: if(A2 > 0.5) then R = all-of-N(A1 > 0.1, 0.3 < A3 <0.6, A4 < 0.4)*2.5 else num-of-N(A1 > 0.1, 0.3 < A3 <0.6, A4 < 0.4)*3.4; A6 = all-of-N(A1 > 0.1, 0.3 < A3 <0.6, A4 < 0.4)' 

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 {0,1}
@attribute class numeric

@data
0.86953,0.72684,0.37183,0.606721,0.847616,0,0
0.938358,0.547336,0.830581,0.982568,0.466872,0,0
0.199053,0.314427,0.571843,0.012619,0.113831,1,10.2
0.544976,0.794733,0.671324,0.159186,0.929329,0,0
0.330511,0.087537,0.724597,0.066742,0.393433,0,6.8
0.072446,0.68025,0.400324,0.559405,0.365537,0,0
0.660852,0.180814,0.599857,0.011235,0.784539,1,10.2
0.447186,0.201805,0.996274,0.729671,0.96302,0,3.4
0.226947,0.057625,0.064989,0.734269,0.454568,0,3.4
0.917776,0.158636,0.537852,0.991961,0.142802,0,6.8
0.832092,0.714066,0.334377,0.521646,0.206247,0,0
0.708774,0.605681,0.690522,0.837308,0.838644,0,0
0.87533,0.88002,0.332429,0.539087,0.355349,0,0
0.006889,0.088737,0.966526,0.861821,0.570602,0,0
0.299204,0.841603,0.087269,0.073397,0.987154,0,0
0.51987,0.128993,0.570164,0.500445,0.470219,0,6.8
0.306909,0.721287,0.823157,0.913199,0.175202,0,0
0.380637,0.809324,0.438317,0.088082,0.728152,1,2.5
0.578927,0.857638,0.514451,0.696233,0.106303,0,0
0.045203,0.792279,0.727775,0.645866,0.592253,0,0
0.642046,0.326008,0.102343,0.590268,0.259817,0,3.4
0.052633,0.670962,0.486271,0.252318,0.045103,0,0
0.81032,0.634711,0.357882,0.308434,0.837125,1,2.5
0.078771,0.219073,0.573235,0.914741,0.634722,0,3.4
0.727813,0.2181,0.500746,0.187348,0.528759,1,10.2
0.622701,0.865149,0.069129,0.505646,0.620652,0,0
0.997131,0.528646,0.152939,0.87768,0.442051,0,0
0.915868,0.568581,0.428819,0.57217,0.629851,0,0
0.675558,0.304527,0.020118,0.111861,0.591248,0,6.8
0.238526,0.221284,0.494814,0.663345,0.392795,0,6.8
0.562231,0.957394,0.850403,0.022398,0.774886,0,0
0.766659,0.73893,0.190264,0.250753,0.849911,0,0
0.185144,0.986897,0.721581,0.586819,0.931823,0,0
0.354722,0.139437,0.259508,0.34251,0.98197,0,6.8
0.225847,0.884238,0.55228,0.971576,0.177692,0,0
0.285559,0.133959,0.81553,0.508688,0.125249,0,3.4
0.792599,0.136387,0.921195,0.837219,0.677612,0,3.4
0.988557,0.076899,0.689034,0.248201,0.283291,0,6.8
0.4693,0.685821,0.810673,0.051006,0.308876,0,0
0.040593,0.536513,0.652986,0.432842,0.041785,0,0
0.427882,0.537493,0.766933,0.730613,0.708918,0,0
0.421526,0.256463,0.519265,0.963565,0.131597,0,6.8
0.095978,0.135472,0.188918,0.113911,0.789209,0,3.4
0.996999,0.881207,0.870725,0.767288,0.467171,0,0
0.91948,0.656048,0.021283,0.414808,0.124857,0,0
0.546015,0.514419,0.802278,0.849388,0.613536,0,0
0.65125,0.482296,0.034203,0.583957,0.802503,0,3.4
0.33925,0.969645,0.498734,0.297741,0.104849,1,2.5
0.332575,0.837,0.123702,0.745661,0.325747,0,0
0.306258,0.45623,0.774972,0.908551,0.850899,0,3.4
0.713052,0.856493,0.660906,0.028584,0.037649,0,0
0.205751,0.421041,0.845636,0.472404,0.02522,0,3.4
0.277476,0.287396,0.857124,0.547949,0.223982,0,3.4
0.932812,0.337849,0.576866,0.72087,0.329429,0,6.8
0.314851,0.481386,0.393843,0.430647,0.608752,0,6.8
0.160406,0.401228,0.301727,0.489662,0.373145,0,6.8
0.575053,0.450061,0.192764,0.002271,0.3451,0,6.8
0.919777,0.340657,0.953798,0.803763,0.097315,0,3.4
0.012725,0.422611,0.170667,0.576328,0.840065,0,0
0.475281,0.923014,0.790022,0.333098,0.700992,0,0
0.915881,0.623426,0.137416,0.700962,0.830769,0,0
0.943957,0.15798,0.334249,0.004242,0.407603,1,10.2
0.358254,0.854952,0.652624,0.227288,0.052456,0,0
0.548583,0.760858,0.377024,0.484319,0.626454,0,0
0.399814,0.932983,0.657472,0.165977,0.605408,0,0
0.175213,0.061166,0.914995,0.777674,0.62872,0,3.4
0.788956,0.077284,0.042899,0.995032,0.738113,0,3.4
0.032174,0.272833,0.804951,0.294029,0.764352,0,3.4
0.092715,0.009828,0.003889,0.871722,0.218165,0,0
0.677191,0.863179,0.642827,0.458798,0.497364,0,0
0.197989,0.756088,0.061748,0.085442,0.760221,0,0
0.492836,0.672847,0.957123,0.241849,0.131644,0,0
0.987054,0.981773,0.012306,0.065794,0.121959,0,0
0.847677,0.447684,0.229041,0.880457,0.037938,0,3.4
0.694824,0.128017,0.777656,0.331474,0.464308,0,6.8
0.68151,0.546084,0.518234,0.565329,0.474861,0,0
0.003088,0.63248,0.202542,0.930611,0.401328,0,0
0.097773,0.781595,0.583422,0.945512,0.722785,0,0
0.318619,0.141969,0.243733,0.181953,0.838007,0,6.8
0.734717,0.650649,0.34123,0.98864,0.219178,0,0
0.91736,0.834094,0.751691,0.878879,0.210771,0,0
0.219128,0.579046,0.304445,0.00742,0.697415,1,2.5
0.716013,0.771153,0.138563,0.564463,0.105929,0,0
0.882397,0.298363,0.28251,0.531391,0.98836,0,3.4
0.355214,0.60885,0.66503,0.02589,0.435329,0,0
0.138429,0.034763,0.112405,0.164922,0.144954,0,6.8
0.045048,0.975599,0.860725,0.790289,0.396371,0,0
0.486373,0.857698,0.517169,0.62807,0.894776,0,0
0.234058,0.425109,0.718963,0.1316,0.335115,0,6.8
0.008393,0.294802,0.362199,0.82634,0.114044,0,3.4
0.61695,0.045586,0.77621,0.919377,0.366591,0,3.4
0.483656,0.17181,0.595998,0.038551,0.048719,1,10.2
0.294092,0.583303,0.000215,0.555467,0.185501,0,0
0.834449,0.582617,0.022479,0.148919,0.384381,0,0
0.037482,0.306472,0.567951,0.253291,0.923353,0,6.8
0.558821,0.934641,0.755963,0.280148,0.98624,0,0
0.603215,0.797248,0.115496,0.017012,0.174701,0,0
0.086354,0.148437,0.757893,0.208711,0.194154,0,3.4
0.85959,0.415365,0.886681,0.874121,0.425465,0,3.4
0.619664,0.318056,0.245891,0.561689,0.964727,0,3.4
0.172836,0.32631,0.395863,0.205074,0.070452,1,10.2
0.993947,0.459912,0.001127,0.006447,0.903559,0,6.8
0.009053,0.730135,0.752341,0.397328,0.005034,0,0
0.400362,0.392991,0.679059,0.450064,0.325426,0,3.4
0.071301,0.263869,0.669978,0.528733,0.417519,0,0
0.476274,0.301996,0.151485,0.664889,0.918646,0,3.4
0.494872,0.481214,0.405256,0.356479,0.894153,1,10.2
0.266355,0.137571,0.674425,0.74973,0.37215,0,3.4
0.671662,0.837572,0.430508,0.552853,0.277738,0,0
0.903276,0.704048,0.286702,0.423103,0.449685,0,0
0.166097,0.726659,0.556298,0.887853,0.893737,0,0
0.545165,0.075176,0.298217,0.325639,0.465376,0,6.8
0.920502,0.826832,0.467855,0.911237,0.77433,0,0
0.139296,0.862105,0.024727,0.283152,0.928294,0,0
0.526825,0.320956,0.235256,0.632879,0.371229,0,3.4
0.957378,0.835418,0.067584,0.850049,0.280945,0,0
0.764534,0.453041,0.295467,0.740343,0.952179,0,3.4
0.567593,0.474304,0.422185,0.41465,0.157533,0,6.8
0.871084,0.378016,0.686629,0.026374,0.423896,0,6.8
0.971997,0.180999,0.528051,0.703694,0.432611,0,6.8
0.121697,0.347976,0.940919,0.926542,0.715823,0,3.4
0.045092,0.157416,0.046243,0.672664,0.519192,0,0
0.249321,0.958845,0.012058,0.388563,0.094428,0,0
0.160403,0.293418,0.666475,0.511787,0.90762,0,3.4
0.033464,0.455852,0.927008,0.709879,0.856847,0,0
0.986593,0.862474,0.606593,0.834429,0.812484,0,0
0.02821,0.964359,0.50863,0.488826,0.775569,0,0
0.873115,0.3605,0.671231,0.04531,0.014573,0,6.8
0.885082,0.974505,0.51706,0.437312,0.432422,0,0
0.027659,0.457441,0.784272,0.410338,0.548368,0,0
0.055503,0.463796,0.902253,0.499165,0.190489,0,0
0.813597,0.758713,0.801355,0.468073,0.792763,0,0
0.830467,0.691163,0.548681,0.508392,0.006694,0,0
0.965384,0.894913,0.144045,0.134685,0.773716,0,0
0.691642,0.939215,0.925331,0.505346,0.585619,0,0
0.333312,0.373233,0.376336,0.160005,0.082228,1,10.2
0.808459,0.31828,0.430171,0.806361,0.516748,0,6.8
0.926288,0.632804,0.267058,0.491618,0.749548,0,0
0.219851,0.176533,0.937967,0.993688,0.022667,0,3.4
0.522245,0.848747,0.148315,0.597148,0.703719,0,0
0.787177,0.684897,0.123804,0.157621,0.774855,0,0
0.960531,0.22599,0.490487,0.881791,0.057546,0,6.8
0.396422,0.783579,0.541889,0.981465,0.906542,0,0
0.419121,0.813938,0.568366,0.018815,0.44782,1,2.5
0.123172,0.88901,0.190214,0.612567,0.868743,0,0
0.51168,0.256892,0.890903,0.285155,0.959077,0,6.8
0.152919,0.565635,0.386341,0.708898,0.135886,0,0
0.915529,0.372642,0.708617,0.8624,0.822424,0,3.4
0.172114,0.766393,0.218096,0.590725,0.971587,0,0
0.461249,0.022941,0.398067,0.525387,0.080929,0,6.8
0.712021,0.238917,0.615146,0.060694,0.512957,0,6.8
0.178173,0.404628,0.851907,0.196278,0.75779,0,6.8
0.537712,0.281364,0.213433,0.183189,0.323447,0,6.8
0.697215,0.64892,0.175875,0.491399,0.751996,0,0
0.628714,0.212491,0.654158,0.135114,0.299558,0,6.8
0.66347,0.468985,0.010694,0.631301,0.718402,0,3.4
0.595611,0.69496,0.772482,0.155305,0.39588,0,0
0.405753,0.542136,0.657174,0.921417,0.565115,0,0
0.518558,0.419069,0.288337,0.628525,0.055749,0,3.4
0.048713,0.353076,0.88696,0.441325,0.920842,0,0
0.178962,0.615973,0.112731,0.44259,0.501428,0,0
0.535383,0.358393,0.869168,0.605088,0.988281,0,3.4
0.484745,0.425162,0.227637,0.953414,0.148054,0,3.4
0.654017,0.560025,0.034797,0.873257,0.606907,0,0
0.562395,0.290343,0.286042,0.182832,0.359717,0,6.8
0.132769,0.896744,0.936126,0.109079,0.099462,0,0
0.505668,0.301069,0.610962,0.257832,0.563872,0,6.8
0.179271,0.277716,0.237419,0.877083,0.571172,0,3.4
0.131114,0.73435,0.148204,0.577369,0.381876,0,0
0.499373,0.590979,0.896122,0.381654,0.769226,0,0
0.29472,0.981149,0.147375,0.764235,0.918835,0,0
0.830302,0.622266,0.360307,0.736353,0.392234,0,0
0.371825,0.567092,0.909119,0.124481,0.684994,0,0
0.368196,0.515818,0.218516,0.841676,0.865402,0,0
0.394033,0.094865,0.843803,0.095685,0.793802,0,6.8
0.158491,0.198939,0.192206,0.329576,0.066848,0,6.8
0.07223,0.64771,0.337823,0.017899,0.098346,0,0
0.549811,0.075792,0.658899,0.807524,0.303995,0,3.4
0.513899,0.499063,0.518447,0.507395,0.788234,0,6.8
0.188039,0.273478,0.035699,0.003016,0.996174,0,6.8
0.865786,0.872832,0.946586,0.75337,0.673088,0,0
0.746924,0.794765,0.338221,0.371375,0.020569,1,2.5
0.379559,0.991942,0.549108,0.191565,0.926653,1,2.5
0.655113,0.09681,0.059066,0.285336,0.523352,0,6.8
0.508469,0.7397,0.728281,0.236269,0.45716,0,0
0.48666,0.874073,0.182818,0.074335,0.186324,0,0
0.59711,0.939208,0.555669,0.073505,0.304902,1,2.5
0.433092,0.176109,0.671162,0.924577,0.471633,0,3.4
0.524241,0.530451,0.271269,0.933207,0.547094,0,0
0.369814,0.437245,0.112059,0.987877,0.243077,0,3.4
0.300222,0.792856,0.965925,0.766985,0.112945,0,0
0.468118,0.535174,0.431014,0.977925,0.382271,0,0
0.105962,0.223031,0.325993,0.86063,0.678468,0,6.8
0.086274,0.629284,0.610335,0.057056,0.581378,0,0
0.589411,0.733067,0.664006,0.606801,0.420898,0,0
0.799192,0.257097,0.253876,0.934745,0.401406,0,3.4
0.408437,0.484184,0.147522,0.453343,0.866706,0,3.4
0.89583,0.988461,0.570102,0.810984,0.935961,0,0
0.025559,0.913676,0.170591,0.926521,0.365031,0,0
0.487017,0.852184,0.925441,0.103352,0.015152,0,0
0.620349,0.350022,0.188248,0.605959,0.859959,0,3.4
0.523608,0.758605,0.542697,0.796006,0.822769,0,0
0.68942,0.041693,0.054146,0.999372,0.620449,0,3.4
0.525811,0.244102,0.185946,0.741977,0.082106,0,3.4
0.451766,0.449607,0.964962,0.430227,0.415766,0,3.4
0.669323,0.059857,0.783655,0.33708,0.591763,0,6.8
0.568823,0.271328,0.522388,0.310248,0.297176,1,10.2
0.062312,0.417225,0.895877,0.664408,0.862508,0,0
0.923968,0.877045,0.174527,0.521211,0.663236,0,0
0.579587,0.085839,0.729235,0.482792,0.919726,0,3.4
0.28529,0.643009,0.393224,0.076799,0.646357,1,2.5
0.496193,0.018133,0.044993,0.300768,0.99325,0,6.8
0.598288,0.067537,0.382362,0.775279,0.062454,0,6.8
0.382483,0.745234,0.790879,0.239515,0.817293,0,0
0.421791,0.547844,0.89434,0.187579,0.213299,0,0
0.286101,0.45425,0.616405,0.4439,0.607982,0,3.4
0.630707,0.282877,0.857967,0.052894,0.722838,0,6.8
0.133627,0.415721,0.604323,0.450143,0.474423,0,3.4
0.963349,0.94801,0.990705,0.975204,0.324067,0,0
0.535542,0.282581,0.567397,0.161834,0.0515,1,10.2
0.288904,0.561842,0.381693,0.229151,0.092153,1,2.5
0.772936,0.728253,0.120078,0.922897,0.518525,0,0
0.612227,0.333525,0.189175,0.492515,0.042362,0,3.4
0.68284,0.931517,0.438741,0.606792,0.887666,0,0
0.8185,0.240965,0.096987,0.425041,0.277928,0,3.4
0.441316,0.549632,0.171995,0.665655,0.509465,0,0
0.989392,0.64588,0.019426,0.209693,0.983386,0,0
0.869365,0.048672,0.3542,0.701214,0.15006,0,6.8
0.795189,0.401147,0.73233,0.462413,0.512954,0,3.4
0.856502,0.581362,0.410642,0.331285,0.745665,1,2.5
0.984005,0.649001,0.640445,0.300299,0.621426,0,0
0.810274,0.017738,0.421956,0.931258,0.034581,0,6.8
0.349496,0.845583,0.767073,0.835592,0.52663,0,0
0.697249,0.242731,0.738207,0.22944,0.705524,0,6.8
0.762627,0.478001,0.271784,0.93422,0.977866,0,3.4
0.241972,0.437306,0.799665,0.728265,0.483235,0,3.4
0.900877,0.464459,0.365412,0.742633,0.833826,0,6.8
0.195112,0.756119,0.631642,0.510297,0.698365,0,0
0.199884,0.346202,0.398797,0.245474,0.826354,1,10.2
0.270506,0.604632,0.934871,0.168631,0.358305,0,0
0.287868,0.091912,0.152706,0.969177,0.203026,0,3.4
0.38302,0.602472,0.99077,0.375687,0.549141,0,0
0.742286,0.640884,0.951094,0.89285,0.801836,0,0
0.195131,0.29732,0.742492,0.972576,0.156137,0,3.4
0.431012,0.21069,0.158354,0.667867,0.815438,0,3.4
0.699872,0.764926,0.398082,0.423117,0.391104,0,0
0.966944,0.888238,0.903404,0.381353,0.050177,0,0
0.631236,0.39588,0.731094,0.032268,0.459762,0,6.8
0.915288,0.110015,0.499465,0.326313,0.876807,1,10.2
0.900369,0.428549,0.926925,0.478118,0.890675,0,3.4
0.346881,0.317994,0.998095,0.562423,0.305094,0,3.4
0.006882,0.140144,0.339684,0.949777,0.579555,0,3.4
0.128741,0.352087,0.629522,0.466555,0.693643,0,3.4
0.469296,0.054165,0.884814,0.520412,0.478713,0,3.4
0.984672,0.008179,0.538548,0.980889,0.52911,0,6.8
0.757147,0.062493,0.996721,0.315318,0.081172,0,6.8
0.844057,0.652721,0.226272,0.869003,0.475583,0,0
0.989489,0.994232,0.128586,0.55936,0.412415,0,0
0.326123,0.84049,0.452612,0.986636,0.505255,0,0
0.790505,0.890876,0.663081,0.706264,0.149974,0,0
0.379776,0.531571,0.043058,0.363825,0.375612,0,0
0.162683,0.068743,0.838101,0.564152,0.742065,0,3.4
0.115711,0.746744,0.075363,0.778954,0.01623,0,0
0.051459,0.964583,0.87069,0.637391,0.991149,0,0
0.727887,0.337417,0.297799,0.482741,0.529847,0,3.4
0.432484,0.769116,0.885232,0.804222,0.506842,0,0
0.1055,0.976865,0.350376,0.801523,0.497752,0,0
0.253644,0.955748,0.518537,0.942822,0.714762,0,0
0.284503,0.503981,0.423865,0.514202,0.108625,0,0
0.40866,0.008045,0.184838,0.205341,0.733918,0,6.8
0.279261,0.368897,0.398735,0.156027,0.302805,1,10.2
0.107623,0.93954,0.937795,0.320143,0.404955,0,0
0.070345,0.141743,0.25703,0.754921,0.640593,0,0
0.54199,0.583278,0.664459,0.576873,0.065053,0,0
0.603502,0.851492,0.655002,0.952342,0.963501,0,0
0.617588,0.106016,0.987763,0.01716,0.322497,0,6.8
0.577755,0.321224,0.982751,0.000718,0.121525,0,6.8
0.748875,0.773291,0.739435,0.815649,0.084916,0,0
0.567137,0.65935,0.019356,0.763283,0.087289,0,0
0.271188,0.656614,0.19435,0.891759,0.439922,0,0
0.630949,0.6532,0.417979,0.56966,0.669597,0,0
0.934942,0.732832,0.430184,0.441933,0.67534,0,0
0.02151,0.992085,0.725124,0.601871,0.774213,0,0
0.196709,0.678237,0.192822,0.325349,0.758465,0,0
0.896237,0.021331,0.451719,0.400443,0.738818,0,6.8
0.616847,0.606295,0.508346,0.072954,0.969744,1,2.5
0.082484,0.096971,0.870931,0.089092,0.691955,0,3.4
0.611811,0.037909,0.986519,0.720346,0.106015,0,3.4
0.928922,0.572654,0.718566,0.019019,0.15235,0,0
0.091509,0.526901,0.308513,0.689463,0.731921,0,0
0.106337,0.006055,0.816675,0.730112,0.195365,0,3.4
0.138055,0.59097,0.783281,0.562171,0.365306,0,0
0.893604,0.321421,0.829426,0.416401,0.467437,0,3.4
0.851978,0.919643,0.092268,0.80079,0.233437,0,0
0.001148,0.408094,0.892551,0.466923,0.127207,0,0
0.805431,0.245776,0.421287,0.276233,0.331562,1,10.2
0.3446,0.971754,0.733649,0.130637,0.433646,0,0
0.199177,0.775985,0.101253,0.863869,0.953832,0,0
0.38543,0.385781,0.120344,0.92539,0.186836,0,3.4
0.821101,0.677873,0.646022,0.360365,0.648819,0,0
0.703204,0.814567,0.036787,0.075914,0.55616,0,0
0.248712,0.818259,0.685979,0.561698,0.677857,0,0
0.355701,0.998746,0.89621,0.024654,0.003528,0,0
0.426595,0.736617,0.750107,0.523174,0.524135,0,0
0.318502,0.804254,0.348206,0.911763,0.025827,0,0
0.781992,0.721744,0.147096,0.796705,0.813973,0,0
0.874724,0.94278,0.834165,0.866876,0.301182,0,0
0.417652,0.837206,0.3377,0.808788,0.16892,0,0
0.248469,0.170575,0.982746,0.995333,0.527684,0,3.4
0.640857,0.812395,0.175851,0.504487,0.008307,0,0
0.04213,0.765768,0.21949,0.075287,0.7911,0,0
0.150947,0.881092,0.225184,0.938457,0.166589,0,0
0.14805,0.171243,0.590685,0.209702,0.689688,1,10.2
0.614956,0.908181,0.030444,0.64339,0.378312,0,0
0.75915,0.370789,0.771286,0.998501,0.679587,0,3.4
0.111909,0.497745,0.739871,0.349481,0.215765,0,6.8
0.900967,0.840661,0.540191,0.211192,0.183353,1,2.5
0.021063,0.222016,0.835003,0.965401,0.940322,0,0
0.549168,0.786852,0.663392,0.449075,0.927067,0,0
0.367861,0.650736,0.92843,0.661929,0.948257,0,0
0.881947,0.840277,0.126501,0.888665,0.738033,0,0
0.423586,0.494235,0.637899,0.423821,0.055245,0,3.4
0.545809,0.43775,0.002876,0.894281,0.645452,0,3.4
0.480685,0.901102,0.436765,0.553635,0.771016,0,0
0.986108,0.766042,0.932039,0.077756,0.580547,0,0
0.195452,0.772596,0.116119,0.323186,0.966598,0,0
0.910299,0.389477,0.215332,0.267047,0.270465,0,6.8
0.703244,0.870979,0.073064,0.273911,0.931303,0,0
0.812213,0.51842,0.911691,0.823024,0.06189,0,0
0.86862,0.507775,0.062411,0.566903,0.755108,0,0
0.189791,0.306704,0.036194,0.815054,0.395654,0,3.4
0.533779,0.700446,0.315721,0.276474,0.254277,1,2.5
0.636509,0.590431,0.027463,0.730981,0.482724,0,0
0.473408,0.882316,0.041924,0.608075,0.284092,0,0
0.378402,0.098757,0.057284,0.655944,0.404802,0,3.4
0.952486,0.540575,0.277878,0.702033,0.252229,0,0
0.063878,0.379193,0.506727,0.206972,0.379384,0,6.8
0.315885,0.541011,0.855071,0.958979,0.95985,0,0
0.692656,0.485589,0.027821,0.956614,0.289455,0,3.4
0.914512,0.375636,0.890276,0.691029,0.554675,0,3.4
0.49301,0.876431,0.048289,0.618877,0.782117,0,0
0.892521,0.140676,0.693308,0.364669,0.381267,0,6.8
0.323067,0.964192,0.359093,0.904562,0.288296,0,0
0.923569,0.717434,0.314154,0.756968,0.858534,0,0
0.782324,0.343424,0.550486,0.680594,0.207261,0,6.8
0.891324,0.387298,0.124576,0.996167,0.202864,0,3.4
0.673574,0.905943,0.532038,0.889258,0.235066,0,0
0.760406,0.964754,0.845909,0.700838,0.847602,0,0
0.753351,0.82585,0.185538,0.598284,0.395095,0,0
0.47869,0.478505,0.295111,0.268725,0.785502,0,6.8
0.850553,0.765324,0.356925,0.561501,0.75177,0,0
0.690333,0.470862,0.825234,0.797073,0.780543,0,3.4
0.418295,0.614012,0.894371,0.77234,0.055073,0,0
0.321169,0.119355,0.984336,0.140604,0.458967,0,6.8
0.413113,0.630516,0.284368,0.688738,0.673872,0,0
0.724037,0.612054,0.308448,0.231531,0.696619,1,2.5
0.068505,0.003905,0.62613,0.098045,0.130166,0,3.4
0.04138,0.52938,0.399568,0.997861,0.47065,0,0
0.646411,0.596305,0.216892,0.974314,0.344203,0,0
0.755898,0.400208,0.518755,0.021944,0.438375,1,10.2
0.610553,0.964589,0.896598,0.157904,0.342018,0,0
0.057283,0.108888,0.847247,0.480598,0.944541,0,0
0.869689,0.689791,0.520267,0.258614,0.662308,1,2.5
0.654027,0.432309,0.335124,0.901339,0.940501,0,6.8
0.786665,0.567347,0.489746,0.848592,0.028652,0,0
0.004036,0.682456,0.667405,0.85615,0.424759,0,0
0.540764,0.329363,0.183823,0.770072,0.025934,0,3.4
0.626241,0.219918,0.331535,0.894862,0.484081,0,6.8
0.166196,0.282092,0.376627,0.235515,0.536433,1,10.2
0.187647,0.487619,0.068113,0.794679,0.827833,0,3.4
0.168676,0.547401,0.328979,0.34402,0.551397,1,2.5
0.436203,0.191562,0.128287,0.570501,0.865458,0,3.4
0.044889,0.496484,0.175837,0.677933,0.678009,0,0
0.76965,0.326693,0.74659,0.652637,0.877949,0,3.4
0.296236,0.457184,0.515191,0.77733,0.209528,0,6.8
0.293931,0.91099,0.067111,0.194161,0.678929,0,0
0.638628,0.863245,0.729758,0.517625,0.017951,0,0
0.632012,0.54972,0.433732,0.619571,0.349402,0,0
0.064161,0.694464,0.542543,0.736836,0.763938,0,0
0.494911,0.304295,0.471776,0.269573,0.162492,1,10.2
0.208399,0.331114,0.620803,0.874054,0.99781,0,3.4
0.121494,0.786498,0.748745,0.333748,0.690438,0,0
0.118545,0.814188,0.700202,0.889496,0.648295,0,0
0.132019,0.938843,0.005943,0.193491,0.305854,0,0
0.00319,0.964939,0.701884,0.339014,0.162305,0,0
0.122699,0.595658,0.00063,0.82205,0.852736,0,0
0.873365,0.872817,0.659954,0.17226,0.169357,0,0
0.454481,0.646994,0.889949,0.006655,0.16993,0,0
0.157538,0.910357,0.965317,0.613716,0.998377,0,0
0.158996,0.44877,0.823213,0.86962,0.400732,0,3.4
0.389747,0.676726,0.464036,0.369616,0.672463,1,2.5
0.698084,0.037584,0.988269,0.470994,0.617052,0,3.4
0.930445,0.108527,0.32439,0.38129,0.148795,1,10.2
0.470566,0.717437,0.780459,0.174729,0.225009,0,0
0.383716,0.427157,0.306488,0.416791,0.556207,0,6.8
0.460855,0.688122,0.029361,0.953515,0.901094,0,0
0.922385,0.616407,0.131807,0.957666,0.012078,0,0
0.26878,0.581348,0.328778,0.894323,0.433969,0,0
0.124137,0.74217,0.057243,0.096554,0.273014,0,0
0.948437,0.06069,0.469612,0.847382,0.816745,0,6.8
0.157117,0.638018,0.509223,0.513805,0.990408,0,0
0.616119,0.025258,0.773044,0.435731,0.24801,0,3.4
0.23258,0.286094,0.728173,0.047619,0.702331,0,6.8
0.663365,0.434501,0.76311,0.51062,0.357144,0,3.4
0.165023,0.622178,0.812103,0.912251,0.897277,0,0
0.630867,0.34287,0.103047,0.599994,0.970418,0,3.4
0.646812,0.486917,0.330302,0.252587,0.533166,1,10.2
0.362479,0.398089,0.048953,0.952928,0.079091,0,3.4
0.454692,0.032178,0.804105,0.45097,0.286593,0,3.4
0.965788,0.815576,0.847093,0.432284,0.359213,0,0
0.259649,0.072102,0.821424,0.42342,0.542675,0,3.4
0.356673,0.6941,0.517828,0.751078,0.625066,0,0
0.009464,0.642857,0.365225,0.057442,0.714934,0,0
0.760016,0.484037,0.32948,0.384885,0.974135,1,10.2
0.994879,0.403294,0.093325,0.952401,0.907525,0,3.4
0.477217,0.45965,0.969553,0.923349,0.101254,0,3.4
0.695666,0.470549,0.807908,0.725983,0.1987,0,3.4
0.513357,0.180567,0.968557,0.648209,0.323021,0,3.4
0.331979,0.840379,0.197835,0.346554,0.934762,0,0
0.282862,0.155225,0.323335,0.743482,0.260821,0,6.8
0.719232,0.691375,0.125345,0.241257,0.377869,0,0
0.582242,0.240282,0.502088,0.755302,0.881774,0,6.8
0.541333,0.615377,0.260932,0.313495,0.848879,0,0
0.331938,0.72508,0.09243,0.724614,0.691631,0,0
0.517461,0.153352,0.746189,0.480956,0.148065,0,3.4
0.246546,0.559001,0.276651,0.815324,0.312146,0,0
0.141693,0.946621,0.784117,0.916674,0.521824,0,0
0.593688,0.782122,0.084948,0.253665,0.457651,0,0
0.722599,0.337768,0.619889,0.8406,0.772681,0,3.4
0.546474,0.915845,0.987773,0.981463,0.451558,0,0
0.341576,0.373709,0.282268,0.467992,0.282658,0,3.4
0.32303,0.860227,0.842503,0.606645,0.893235,0,0
0.083988,0.87532,0.706874,0.573454,0.736755,0,0
0.338759,0.728522,0.50753,0.008749,0.899165,1,2.5
0.476335,0.543686,0.457206,0.075741,0.193581,1,2.5
0.972985,0.02698,0.578444,0.325352,0.499537,1,10.2
0.485483,0.972457,0.197805,0.088496,0.854322,0,0
0.271374,0.659255,0.686336,0.007254,0.272402,0,0
0.702609,0.928926,0.356184,0.015857,0.429046,1,2.5
0.968975,0.399787,0.627375,0.185925,0.142234,0,6.8
0.44487,0.353419,0.036102,0.499438,0.390974,0,3.4
0.625977,0.739331,0.265621,0.746118,0.458215,0,0
0.461883,0.207183,0.214516,0.344441,0.644684,0,6.8
0.419227,0.358344,0.667682,0.239728,0.999818,0,6.8
0.731993,0.573426,0.567985,0.96774,0.213324,0,0
0.227317,0.930223,0.288138,0.113899,0.433196,0,0
0.474865,0.28429,0.931574,0.419518,0.47275,0,3.4
0.085482,0.496421,0.228791,0.657022,0.961644,0,0
0.992319,0.808487,0.394226,0.632612,0.227119,0,0
0.868814,0.28928,0.642608,0.590698,0.476858,0,3.4
0.278413,0.189952,0.379356,0.250011,0.530816,1,10.2
0.188247,0.605934,0.244878,0.353909,0.424965,0,0
0.512642,0.477312,0.747844,0.170949,0.61569,0,6.8
0.953524,0.157929,0.629413,0.837529,0.852239,0,3.4
0.566708,0.32713,0.992866,0.839892,0.580428,0,3.4
0.870789,0.236274,0.666738,0.633005,0.690182,0,3.4
0.515674,0.300773,0.971965,0.280184,0.640495,0,6.8
0.299728,0.04037,0.684079,0.758416,0.278092,0,3.4
0.848426,0.805458,0.341498,0.945474,0.722441,0,0
