@relation 'if(A1==1 || A2==1 || A3==1) then 1 else 0'

@attribute A1 {0,1}
@attribute A2 {0,1}
@attribute A3 {0,1}
@attribute A4 {0,1}
@attribute A5 numeric
@attribute class numeric

@data
1,0,1,1,0.033508,1
0,0,0,1,0.583688,0
0,1,0,1,0.057777,1
1,0,0,1,0.33022,1
1,1,1,1,0.663137,1
1,1,0,1,0.12207,1
1,0,1,0,0.482258,1
1,0,0,0,0.732783,1
1,1,1,1,0.010754,1
0,0,1,0,0.155091,1
0,0,0,0,0.527204,0
0,1,0,0,0.360872,1
0,0,1,1,0.685873,1
1,0,0,0,0.413022,1
1,0,0,1,0.487504,1
0,0,1,1,0.567605,1
0,1,0,1,0.814008,1
1,1,0,1,0.990969,1
1,1,1,1,0.115435,1
1,1,0,0,0.135222,1
0,1,1,1,0.327441,1
1,1,0,1,0.777007,1
1,0,1,1,0.292655,1
0,1,0,1,0.417282,1
1,1,0,0,0.181206,1
0,0,1,0,0.680473,1
1,1,0,0,0.928639,1
1,0,0,0,0.634592,1
0,0,0,1,0.011029,0
0,0,0,1,0.502602,0
1,0,1,1,0.887938,1
1,0,1,0,0.050392,1
0,1,0,0,0.797853,1
0,1,0,0,0.347379,1
1,1,0,0,0.874653,1
0,0,1,1,0.509059,1
0,1,0,0,0.557622,1
1,0,1,1,0.182367,1
0,1,0,1,0.234715,1
1,1,0,1,0.737665,1
0,1,1,0,0.935411,1
1,0,1,1,0.527453,1
1,1,1,0,0.575054,1
0,1,1,0,0.880988,1
0,0,1,1,0.849556,1
1,0,1,0,0.273851,1
1,1,1,0,0.943459,1
1,1,0,0,0.968144,1
0,1,1,1,0.004282,1
1,1,1,1,0.316395,1
1,1,0,0,0.063919,1
0,0,0,1,0.392763,0
1,1,0,0,0.168459,1
0,1,0,1,0.019034,1
1,0,0,0,0.779432,1
1,0,1,0,0.028693,1
1,0,1,1,0.603445,1
1,0,1,0,0.526624,1
0,1,1,0,0.417798,1
1,1,1,1,0.299509,1
0,1,1,1,0.914584,1
1,1,1,0,0.58553,1
0,0,0,0,0.26558,0
0,0,1,1,0.372618,1
0,1,1,1,0.898767,1
1,0,0,1,0.8412,1
1,0,1,1,0.71143,1
0,0,0,0,0.657569,0
1,1,0,1,0.664598,1
0,0,1,1,0.542799,1
0,1,0,1,0.902201,1
0,0,0,0,0.9532,0
1,0,0,0,0.412012,1
1,0,0,0,0.203155,1
0,1,1,1,0.94373,1
1,0,0,0,0.909535,1
0,1,1,0,0.774834,1
1,0,1,0,0.036668,1
0,0,0,0,0.772899,0
0,1,0,1,0.947915,1
1,1,1,0,0.552595,1
1,0,1,0,0.928522,1
1,0,0,1,0.828594,1
1,0,0,0,0.416597,1
0,0,1,1,0.987042,1
0,0,1,0,0.275432,1
1,1,1,0,0.556357,1
1,0,0,0,0.549116,1
0,1,1,0,0.4741,1
0,0,1,0,0.281334,1
1,0,0,1,0.595036,1
1,1,1,1,0.739005,1
0,0,1,0,0.743687,1
1,1,0,0,0.190831,1
1,0,0,1,0.213472,1
0,1,0,1,0.746966,1
1,0,1,0,0.087597,1
0,1,1,1,0.498887,1
0,0,0,0,0.191192,0
1,0,1,1,0.715425,1
1,0,0,1,0.169795,1
0,0,0,0,0.387158,0
1,0,0,0,0.869369,1
1,0,0,1,0.280403,1
0,0,1,1,0.313793,1
1,1,1,0,0.505528,1
1,1,1,0,0.536729,1
0,0,0,0,0.641951,0
0,1,0,1,0.928409,1
0,1,1,0,0.74181,1
0,1,1,1,0.659837,1
0,0,0,1,0.181912,0
0,1,1,0,0.906038,1
0,0,0,1,0.803276,0
0,1,0,1,0.718186,1
1,1,1,0,0.101586,1
1,1,1,1,0.406666,1
1,1,0,0,0.27054,1
0,1,1,0,0.561702,1
1,0,1,1,0.591893,1
0,0,1,1,0.426235,1
0,1,1,0,0.277534,1
0,0,0,0,0.27178,0
0,0,1,1,0.24494,1
0,0,0,1,0.939532,0
0,1,0,0,0.120701,1
0,0,0,1,0.476696,0
1,1,1,1,0.768401,1
1,0,1,0,0.205662,1
1,0,1,1,0.906186,1
0,0,1,0,0.948198,1
0,0,1,1,0.572957,1
1,1,0,1,0.028231,1
1,0,1,1,0.805766,1
1,0,1,1,0.088318,1
0,1,0,0,0.468038,1
0,0,1,1,0.372757,1
1,1,1,0,0.610354,1
1,0,1,1,0.603926,1
0,0,1,0,0.522424,1
1,0,1,0,0.76039,1
1,0,1,1,0.044397,1
0,1,0,1,0.261253,1
1,1,1,0,0.123787,1
0,1,0,0,0.279892,1
1,0,1,0,0.735101,1
0,0,1,1,0.113629,1
1,1,0,0,0.405064,1
0,1,0,0,0.888943,1
1,1,0,0,0.81735,1
0,1,1,1,0.002849,1
0,1,0,1,0.495558,1
1,1,0,1,0.911155,1
0,1,0,0,0.89836,1
0,0,1,1,0.448119,1
0,1,1,0,0.50099,1
0,1,1,1,0.276813,1
1,0,1,1,0.505494,1
0,0,0,1,0.256209,0
1,1,0,1,0.719236,1
1,1,1,0,0.103193,1
1,1,1,1,0.196365,1
0,1,0,0,0.312449,1
1,1,0,0,0.357287,1
1,1,1,0,0.664411,1
1,1,0,0,0.22223,1
1,1,1,1,0.044415,1
0,1,1,0,0.930005,1
0,1,0,1,0.661125,1
1,1,1,0,0.003875,1
1,0,0,0,0.988644,1
0,1,1,0,0.592527,1
1,1,1,1,0.96698,1
1,1,0,1,0.703586,1
0,0,1,1,0.735413,1
0,0,1,0,0.885737,1
1,0,0,1,0.701578,1
1,1,0,0,0.857464,1
1,1,1,0,0.277633,1
1,0,0,1,0.757974,1
0,1,1,0,0.55882,1
1,1,0,0,0.369274,1
0,1,1,0,0.447106,1
0,0,0,0,0.266222,0
0,0,0,0,0.804854,0
0,0,0,1,0.16016,0
1,1,0,1,0.684879,1
1,1,0,0,0.056285,1
1,0,1,1,0.251419,1
0,0,1,1,0.417984,1
1,0,1,1,0.862166,1
0,1,1,0,0.57402,1
0,1,1,0,0.808284,1
1,0,0,1,0.695716,1
1,1,1,0,0.24426,1
0,1,0,0,0.96846,1
0,1,0,1,0.922523,1
0,0,0,0,0.070201,0
1,1,1,1,0.972115,1
1,0,0,1,0.81272,1
0,0,0,0,0.322773,0
1,1,1,0,0.1908,1
0,1,1,0,0.624726,1
0,1,1,0,0.089853,1
1,1,1,1,0.003177,1
0,1,0,0,0.321829,1
1,0,1,0,0.520189,1
1,1,1,0,0.368382,1
0,1,1,0,0.304596,1
1,1,1,1,0.413363,1
1,1,1,1,0.414262,1
1,0,0,0,0.725995,1
0,1,0,1,0.279773,1
1,0,0,1,0.821894,1
1,0,0,1,0.16253,1
0,1,1,1,0.769952,1
0,1,1,1,0.264455,1
0,0,1,1,0.545504,1
0,1,0,0,0.725688,1
0,1,0,0,0.049037,1
0,1,0,0,0.718129,1
0,0,1,1,0.737618,1
0,1,1,0,0.617236,1
1,1,1,0,0.254417,1
0,0,1,0,0.945833,1
1,0,1,1,0.819071,1
0,1,1,1,0.518833,1
1,0,1,1,0.865574,1
0,1,0,1,0.266629,1
0,1,1,0,0.720134,1
1,0,1,0,0.320782,1
1,0,0,0,0.312499,1
0,0,0,0,0.554683,0
0,1,1,1,0.652311,1
0,1,1,1,0.283605,1
0,1,1,0,0.296645,1
0,0,1,0,0.845465,1
1,1,0,0,0.334133,1
0,0,1,1,0.361377,1
1,0,1,0,0.640653,1
1,0,0,1,0.87248,1
1,0,1,0,0.775836,1
0,0,1,0,0.978495,1
0,1,0,1,0.920678,1
1,1,0,1,0.979002,1
1,0,0,1,0.564725,1
1,1,0,0,0.708748,1
0,1,0,0,0.175159,1
1,1,1,0,0.83466,1
0,1,1,0,0.086192,1
1,1,0,1,0.369048,1
1,1,0,1,0.180178,1
0,1,0,0,0.778309,1
1,1,0,0,0.264777,1
0,1,1,0,0.009923,1
0,1,0,1,0.134093,1
1,1,0,0,0.40649,1
0,1,1,1,0.215301,1
0,0,0,0,0.16082,0
1,0,0,0,0.102917,1
0,1,1,1,0.230867,1
1,1,1,1,0.656041,1
1,1,0,0,0.47051,1
0,1,1,0,0.242943,1
1,1,1,1,0.838387,1
1,0,0,0,0.054074,1
0,1,1,0,0.57137,1
1,0,0,0,0.63843,1
0,0,1,1,0.004514,1
1,1,0,0,0.247317,1
1,0,1,1,0.591021,1
1,0,1,0,0.56967,1
0,1,1,1,0.632732,1
1,0,0,0,0.718468,1
0,1,0,1,0.235803,1
1,1,1,1,0.160581,1
0,0,0,0,0.222628,0
0,1,0,0,0.782967,1
1,1,1,0,0.777774,1
0,1,1,0,0.644979,1
0,1,0,1,0.804192,1
1,0,1,0,0.696258,1
1,1,1,1,0.590407,1
0,0,1,1,0.93699,1
0,0,0,0,0.917603,0
1,1,1,1,0.085032,1
0,0,1,0,0.097891,1
0,0,0,0,0.793595,0
1,0,0,0,0.2656,1
1,0,0,0,0.162829,1
1,1,1,0,0.128901,1
0,1,1,1,0.616097,1
0,0,0,1,0.119639,0
1,1,1,0,0.902253,1
0,1,1,1,0.69794,1
1,0,1,1,0.852317,1
1,0,1,0,0.421412,1
1,0,0,0,0.704246,1
1,1,0,1,0.175843,1
0,1,1,1,0.032652,1
0,1,1,1,0.787871,1
0,1,1,1,0.129269,1
0,1,0,1,0.655733,1
1,1,0,1,0.700627,1
1,0,0,0,0.300776,1
0,0,1,0,0.935896,1
0,1,1,0,0.071717,1
0,1,0,1,0.882396,1
0,0,1,0,0.040885,1
0,0,1,1,0.00927,1
0,1,0,1,0.284833,1
0,1,1,1,0.279651,1
0,0,1,0,0.812242,1
1,0,1,0,0.754981,1
1,0,0,0,0.914227,1
1,1,1,0,0.066735,1
0,0,1,1,0.393636,1
1,1,0,1,0.183402,1
1,0,1,1,0.161279,1
1,0,0,1,0.025236,1
1,0,0,1,0.95215,1
0,1,1,0,0.215139,1
0,0,1,1,0.25035,1
1,1,1,0,0.758177,1
0,0,1,0,0.957811,1
1,0,1,1,0.700177,1
1,1,1,0,0.392084,1
0,0,0,0,0.890934,0
1,1,0,1,0.048725,1
0,0,0,1,0.261481,0
0,1,1,0,0.363647,1
0,0,0,1,0.487304,0
0,1,1,1,0.812658,1
0,1,1,0,0.348203,1
0,1,0,1,0.89501,1
1,0,1,0,0.386677,1
0,1,1,1,0.373899,1
1,0,1,0,0.814325,1
0,0,1,0,0.051396,1
1,0,1,0,0.802087,1
1,0,1,0,0.003319,1
0,0,1,0,0.925488,1
1,1,1,0,0.709178,1
1,1,0,0,0.308909,1
1,1,0,0,0.704914,1
1,0,1,0,0.939893,1
1,0,1,1,0.036057,1
0,0,0,0,0.300296,0
1,1,1,0,0.873702,1
1,1,1,1,0.308613,1
1,1,1,1,0.606023,1
1,1,1,0,0.087975,1
1,1,0,0,0.667715,1
0,0,0,1,0.096278,0
1,1,0,0,0.405606,1
1,0,1,1,0.085804,1
1,1,0,0,0.690909,1
1,0,0,1,0.435052,1
0,1,0,0,0.520144,1
1,1,1,0,0.92854,1
1,1,1,1,0.944178,1
0,1,0,1,0.69294,1
0,0,0,0,0.727272,0
1,0,0,1,0.949561,1
1,0,1,0,0.768266,1
1,0,1,0,0.561921,1
0,1,0,0,0.569558,1
0,0,0,0,0.16881,0
1,1,0,0,0.675198,1
0,1,0,0,0.452026,1
0,1,0,1,0.729202,1
0,1,1,0,0.826022,1
1,1,0,0,0.543983,1
1,1,1,0,0.414434,1
0,1,1,1,0.684914,1
0,1,0,1,0.534356,1
0,0,0,0,0.641671,0
1,0,0,1,0.309785,1
1,0,1,1,0.6946,1
1,1,0,0,0.3258,1
1,0,1,1,0.322462,1
1,1,0,0,0.087354,1
1,1,0,0,0.117178,1
1,0,1,0,0.212306,1
0,1,0,0,0.0554,1
1,1,1,0,0.84637,1
0,1,1,1,0.962846,1
1,0,1,0,0.395347,1
0,1,0,1,0.635308,1
0,0,1,1,0.812707,1
1,1,1,0,0.343331,1
1,1,1,0,0.921693,1
0,0,1,0,0.041956,1
1,0,1,0,0.482296,1
0,1,1,1,0.182151,1
0,1,1,0,0.404415,1
1,1,0,1,0.429052,1
1,1,0,0,0.957065,1
1,1,0,1,0.13961,1
1,1,1,1,0.405738,1
0,1,1,0,0.147525,1
1,0,0,0,0.92985,1
0,1,0,1,0.208267,1
1,0,1,0,0.212102,1
0,0,1,1,0.536629,1
1,0,0,1,0.861645,1
0,1,1,0,0.841816,1
0,1,1,1,0.021851,1
0,0,1,0,0.45178,1
1,1,1,1,0.637717,1
0,1,1,0,0.793785,1
1,1,0,0,0.012259,1
0,1,0,0,0.139641,1
0,1,1,0,0.388536,1
1,0,1,0,0.062235,1
0,1,1,1,0.355132,1
0,1,1,0,0.118789,1
0,1,0,1,0.217121,1
0,0,0,0,0.462549,0
1,1,1,1,0.009027,1
1,0,0,1,0.178437,1
0,0,0,1,0.286323,0
1,1,1,1,0.382688,1
1,0,1,0,0.03115,1
0,1,0,1,0.468017,1
1,0,0,0,0.087746,1
0,0,1,0,0.213729,1
1,1,1,1,0.223303,1
0,1,1,0,0.917031,1
1,0,1,1,0.73838,1
0,0,1,1,0.793246,1
0,0,0,0,0.15378,0
1,0,0,1,0.897432,1
1,0,0,0,0.831734,1
0,0,0,1,0.950065,0
1,0,1,0,0.980899,1
1,0,1,1,0.119905,1
1,0,0,1,0.707132,1
1,0,0,0,0.896148,1
0,0,1,0,0.043894,1
0,0,0,1,0.240755,0
1,1,1,0,0.994023,1
0,1,1,0,0.774839,1
1,0,0,1,0.883196,1
1,0,1,0,0.547721,1
0,0,0,0,0.937552,0
0,0,0,0,0.144445,0
0,0,1,0,0.204657,1
0,1,0,1,0.390888,1
0,0,1,0,0.317325,1
1,0,0,0,0.552075,1
1,1,1,0,0.311048,1
0,1,0,1,0.728965,1
1,1,1,0,0.733185,1
1,0,0,1,0.634907,1
0,0,1,1,0.689246,1
1,0,0,0,0.271544,1
0,1,0,1,0.650015,1
1,1,1,0,0.37453,1
0,0,0,0,0.762744,0
1,1,1,0,0.214574,1
1,1,1,0,0.867969,1
0,0,1,0,0.224716,1
1,0,0,1,0.296743,1
1,1,0,1,0.489115,1
0,1,0,1,0.015209,1
0,1,0,0,0.83398,1
1,0,1,0,0.576786,1
1,0,0,1,0.772553,1
1,1,1,1,0.247144,1
1,1,1,0,0.991486,1
1,1,0,1,0.272002,1
1,1,0,1,0.246805,1
1,1,0,0,0.57932,1
1,0,0,0,0.238353,1
0,1,1,1,0.840284,1
0,0,1,1,0.229635,1
1,1,0,0,0.18053,1
1,1,0,0,0.306137,1
0,1,1,0,0.43526,1
0,1,1,1,0.353072,1
1,1,0,1,0.508377,1
0,0,0,0,0.170227,0
1,0,0,1,0.533735,1
1,1,0,1,0.917003,1
0,1,0,0,0.381443,1
1,0,1,1,0.038153,1
1,1,0,1,0.917279,1
1,1,1,0,0.406386,1
0,1,1,1,0.950365,1
0,1,0,1,0.031232,1
1,1,1,1,0.212972,1
0,0,0,1,0.927104,0
0,0,0,1,0.054549,0
1,1,1,0,0.662758,1
0,1,1,0,0.925803,1
0,1,0,1,0.488362,1
1,1,0,0,0.631906,1
1,0,0,1,0.466879,1
1,1,1,0,0.779069,1
0,1,0,1,0.638601,1
0,1,0,1,0.685922,1
0,0,0,0,0.289537,0
0,0,1,1,0.2191,1
0,1,1,0,0.94728,1
0,0,1,0,0.807519,1
0,1,0,0,0.816357,1
1,0,1,1,0.136974,1
1,0,0,0,0.216468,1
0,1,0,0,0.398592,1
1,1,1,1,0.882037,1
0,1,1,1,0.212386,1
1,1,1,0,0.104027,1
0,0,1,1,0.549774,1
1,0,1,1,0.981828,1
1,1,0,0,0.793659,1
0,0,0,1,0.044294,0
1,1,1,1,0.986869,1
0,0,0,1,0.187881,0
0,0,1,1,0.892894,1
0,1,1,0,0.962502,1
1,0,0,1,0.618605,1
1,0,0,0,0.361734,1
0,1,0,0,0.696565,1
1,1,1,1,0.295789,1
0,0,1,0,0.992716,1
1,0,0,1,0.148921,1
1,1,0,1,0.969391,1
1,1,1,1,0.256498,1
0,1,1,1,0.39807,1
1,0,0,0,0.74268,1
1,1,1,1,0.863122,1
1,1,0,0,0.102558,1
0,0,0,1,0.43746,0
1,0,0,0,0.810961,1
1,1,0,0,0.931898,1
0,0,0,0,0.415113,0
1,0,0,1,0.638827,1
0,0,0,1,0.294388,0
0,0,0,0,0.602131,0
0,0,1,1,0.025147,1
1,0,0,0,0.072117,1
1,1,1,1,0.002594,1
0,0,1,0,0.947423,1
0,1,0,0,0.278702,1
0,0,1,0,0.994628,1
0,1,1,0,0.062285,1
1,1,0,0,0.377779,1
0,0,0,1,0.784414,0
1,1,1,1,0.259615,1
0,1,0,1,0.302658,1
1,0,1,1,0.767463,1
0,1,1,0,0.647411,1
1,0,0,0,0.591094,1
1,0,1,0,0.602228,1
0,1,1,0,0.617082,1
0,1,0,0,0.460238,1
0,1,1,1,0.852192,1
1,0,0,1,0.065878,1
0,1,0,1,0.073073,1
0,0,1,0,0.994327,1
1,0,0,1,0.115057,1
1,1,0,1,0.651925,1
0,0,1,1,0.01152,1
0,1,0,1,0.614612,1
0,0,0,0,0.677257,0
1,1,1,0,0.526188,1
0,0,0,1,0.933274,0
0,1,0,1,0.925268,1
1,0,0,0,0.162759,1
1,0,0,0,0.98356,1
0,1,1,1,0.113665,1
0,1,1,1,0.046136,1
0,0,1,0,0.494992,1
0,0,0,1,0.247292,0
1,1,1,1,0.302587,1
0,1,0,1,0.217245,1
0,0,1,1,0.835175,1
0,1,1,1,0.832165,1
1,1,0,0,0.279569,1
0,1,1,1,0.132962,1
0,1,0,1,0.540973,1
0,1,1,0,0.439984,1
0,0,0,0,0.733468,0
0,1,0,0,0.517634,1
1,1,0,1,0.818754,1
1,0,0,0,0.544268,1
0,1,1,1,0.257692,1
0,0,1,0,0.971198,1
0,1,1,0,0.017094,1
0,1,0,1,0.915758,1
0,0,0,0,0.729436,0
0,0,1,1,0.036082,1
1,1,1,1,0.439854,1
1,0,1,0,0.341349,1
1,1,1,0,0.975167,1
0,0,0,0,0.765824,0
1,1,1,1,0.144084,1
1,1,1,0,0.696241,1
0,0,0,0,0.414661,0
0,0,1,0,0.811185,1
1,1,0,1,0.431145,1
0,0,0,1,0.342635,0
0,0,1,1,0.322165,1
0,1,1,1,0.181137,1
1,1,1,0,0.638874,1
0,0,0,1,0.547978,0
1,0,0,0,0.445804,1
1,0,0,0,0.383957,1
0,1,0,1,0.398275,1
0,1,0,1,0.241763,1
0,1,0,1,0.98515,1
0,0,0,1,0.607758,0
1,0,0,0,0.730127,1
0,0,0,1,0.96211,0
1,1,0,0,0.341886,1
1,0,1,0,0.96014,1
0,1,1,0,0.225075,1
0,1,0,0,0.28184,1
1,1,0,1,0.629812,1
1,0,0,1,0.553246,1
1,0,0,1,0.075185,1
1,0,1,0,0.348456,1
1,1,1,0,0.657968,1
0,1,1,0,0.393367,1
1,0,0,1,0.905578,1
1,0,1,1,0.423448,1
1,1,0,1,0.984438,1
0,1,1,1,0.613324,1
0,0,1,0,0.191732,1
0,1,0,0,0.463555,1
0,0,0,1,0.678427,0
1,1,1,1,0.571223,1
0,0,1,1,0.541136,1
0,0,1,1,0.850093,1
0,1,0,1,0.62453,1
0,0,0,0,0.730778,0
1,1,1,0,0.267445,1
0,1,1,0,0.342179,1
0,1,0,1,0.555596,1
1,0,1,1,0.036232,1
1,1,1,0,0.490928,1
1,0,1,1,0.205671,1
0,0,1,0,0.509428,1
0,0,0,0,0.69904,0
1,1,1,1,0.460916,1
1,1,0,1,0.25186,1
0,1,1,1,0.06957,1
0,1,1,1,0.923792,1
0,1,1,0,0.914123,1
1,1,1,0,0.208437,1
0,1,0,0,0.571732,1
1,1,0,0,0.117487,1
0,1,0,0,0.057131,1
1,1,0,1,0.439958,1
0,1,0,1,0.434942,1
0,0,0,0,0.549102,0
0,0,1,1,0.191986,1
0,1,0,1,0.536052,1
0,0,0,0,0.9103,0
0,1,0,1,0.255503,1
1,0,1,1,0.090777,1
0,1,0,1,0.692798,1
0,0,0,1,0.830255,0
1,1,0,1,0.22511,1
1,0,0,0,0.968215,1
0,1,0,1,0.126203,1
0,0,1,1,0.387603,1
1,0,0,1,0.532315,1
0,0,1,1,0.300673,1
0,1,1,0,0.97642,1
1,0,1,1,0.575958,1
1,0,0,1,0.143505,1
1,0,0,0,0.795779,1
1,1,0,1,0.28735,1
1,0,1,0,0.682221,1
0,1,1,1,0.569654,1
0,0,0,0,0.528593,0
0,0,1,0,0.678452,1
1,0,0,0,0.136633,1
1,1,0,1,0.40079,1
1,0,0,1,0.628548,1
0,1,1,0,0.264122,1
1,1,0,0,0.097257,1
1,0,0,1,0.024249,1
1,0,0,1,0.925764,1
1,0,0,0,0.220661,1
0,1,0,0,0.373298,1
1,1,1,0,0.501471,1
1,1,1,0,0.645986,1
0,1,1,0,0.151897,1
0,1,1,1,0.675457,1
0,0,1,0,0.657212,1
0,1,1,1,0.580334,1
1,1,1,1,0.061693,1
0,1,0,0,0.721533,1
0,1,0,1,0.920383,1
1,1,0,1,0.149202,1
1,0,0,0,0.305092,1
0,0,1,0,0.421806,1
1,0,0,1,0.347323,1
1,0,0,1,0.429068,1
1,0,0,0,0.359549,1
1,1,1,0,0.221245,1
0,1,0,1,0.556195,1
0,0,0,0,0.516624,0
0,1,1,0,0.6337,1
0,1,0,1,0.684396,1
0,1,0,1,0.005255,1
0,1,0,0,0.566575,1
0,0,0,1,0.813316,0
1,1,0,0,0.573831,1
1,1,1,1,0.158122,1
0,1,1,0,0.457592,1
1,1,0,1,0.432603,1
0,0,0,0,0.994332,0
0,0,0,1,0.595779,0
1,1,1,0,0.315337,1
0,1,0,0,0.453692,1
1,1,0,0,0.652528,1
1,1,0,0,0.057867,1
0,0,0,1,0.052142,0
1,1,0,1,0.63819,1
0,0,1,0,0.915473,1
0,0,0,0,0.724959,0
0,1,0,1,0.669817,1
1,1,0,0,0.401833,1
1,0,1,1,0.14173,1
1,1,1,0,0.788836,1
1,1,0,1,0.315263,1
0,0,0,0,0.656816,0
1,1,0,1,0.704768,1
0,0,0,0,0.49939,0
0,1,0,0,0.977938,1
0,0,0,0,0.866054,0
0,1,0,1,0.231056,1
0,1,0,0,0.424652,1
1,0,0,1,0.27392,1
1,0,1,0,0.15963,1
1,0,1,1,0.834,1
1,0,0,1,0.614498,1
1,1,0,1,0.973211,1
0,1,0,0,0.895916,1
0,1,1,0,0.539942,1
1,0,1,0,0.719001,1
0,0,0,1,0.795097,0
1,0,1,1,0.488302,1
1,1,0,0,0.67368,1
0,1,0,0,0.878934,1
0,0,1,1,0.520781,1
0,0,0,1,0.663231,0
1,0,1,0,0.698555,1
0,0,1,1,0.378833,1
1,0,0,0,0.653179,1
0,1,0,0,0.566184,1
1,1,0,0,0.889909,1
1,0,1,1,0.632097,1
1,0,0,1,0.690695,1
0,1,0,0,0.289507,1
0,1,1,0,0.260782,1
0,0,0,1,0.052966,0
0,0,1,1,0.574919,1
0,1,1,0,0.459432,1
0,1,0,0,0.354962,1
1,0,1,0,0.76182,1
1,0,1,1,0.021652,1
1,1,0,1,0.489384,1
1,0,1,1,0.875111,1
0,1,1,1,0.868103,1
0,1,0,1,0.250291,1
0,1,0,0,0.98263,1
0,0,0,1,0.622393,0
0,1,0,0,0.279238,1
0,0,0,0,0.088531,0
0,0,0,1,0.549571,0
0,0,1,1,0.889156,1
0,1,1,0,0.594317,1
0,1,1,0,0.547513,1
0,1,0,1,0.993428,1
1,1,1,0,0.267432,1
1,1,0,1,0.657882,1
0,1,1,1,0.736963,1
0,0,1,0,0.412827,1
1,0,0,1,0.81362,1
1,1,1,1,0.772015,1
1,0,0,0,0.420499,1
0,1,1,1,0.270746,1
0,0,1,1,0.643459,1
0,1,1,1,0.394028,1
0,0,0,1,0.59825,0
1,1,1,1,0.886518,1
1,0,1,1,0.321474,1
0,0,0,0,0.382416,0
0,1,0,0,0.247049,1
0,0,1,0,0.121066,1
0,1,0,0,0.855336,1
0,0,0,1,0.495319,0
0,0,1,0,0.747892,1
0,0,0,0,0.245271,0
1,1,0,1,0.708141,1
0,1,0,0,0.893594,1
0,1,1,1,0.58604,1
0,0,1,0,0.107338,1
0,0,0,1,0.000382,0
0,1,1,1,0.854719,1
0,1,1,1,0.621008,1
1,1,1,1,0.747272,1
0,0,1,1,0.98845,1
0,0,0,0,0.76408,0
0,0,0,1,0.591905,0
1,0,0,1,0.545041,1
1,1,1,1,0.97776,1
1,1,1,1,0.716795,1
0,0,0,0,0.547946,0
0,1,0,0,0.833723,1
1,0,0,0,0.056162,1
1,1,1,1,0.736098,1
1,0,1,1,0.57468,1
1,0,0,1,0.659929,1
1,0,0,1,0.417074,1
1,1,0,1,0.69339,1
1,0,0,1,0.523338,1
0,0,1,1,0.031002,1
0,1,1,0,0.581824,1
1,0,1,0,0.500425,1
1,1,1,0,0.443905,1
1,0,1,0,0.551983,1
1,0,1,1,0.526945,1
0,0,1,0,0.035696,1
1,0,1,1,0.071914,1
1,1,0,1,0.825048,1
0,1,1,0,0.574764,1
1,1,1,1,0.564939,1
0,0,1,1,0.02465,1
1,1,1,0,0.360111,1
1,1,0,0,0.914351,1
1,1,1,0,0.119775,1
0,1,1,1,0.324319,1
1,1,0,1,0.027506,1
1,1,1,1,0.784977,1
1,1,1,0,0.408865,1
1,0,1,1,0.48396,1
0,0,1,0,0.27213,1
0,1,0,1,0.675512,1
1,1,0,1,0.352543,1
1,1,0,0,0.666244,1
0,0,1,0,0.403174,1
1,0,0,0,0.370702,1
0,0,1,1,0.25476,1
0,1,0,1,0.355989,1
1,0,1,1,0.274541,1
0,1,0,0,0.309106,1
0,1,0,1,0.95526,1
1,0,0,0,0.574142,1
1,1,1,1,0.578252,1
0,1,1,1,0.507465,1
1,1,1,0,0.040266,1
0,0,0,0,0.904114,0
0,0,0,0,0.786659,0
1,1,1,1,0.252587,1
0,0,1,0,0.331557,1
1,0,1,0,0.500806,1
0,1,0,1,0.498969,1
1,0,0,1,0.864375,1
0,0,0,0,0.421664,0
0,0,1,0,0.808297,1
1,1,0,1,0.5736,1
1,1,0,0,0.092396,1
0,1,0,1,0.977023,1
1,1,1,1,0.924093,1
1,0,1,0,0.960076,1
0,1,0,1,0.123446,1
0,0,0,0,0.891257,0
0,0,1,0,0.415998,1
0,1,1,0,0.582675,1
0,0,1,0,0.748841,1
1,1,1,1,0.137389,1
1,1,0,1,0.922082,1
0,0,0,0,0.972765,0
1,0,0,0,0.967725,1
0,1,0,1,0.340611,1
1,1,1,0,0.044889,1
1,0,0,1,0.597713,1
0,0,0,0,0.18643,0
0,0,1,0,0.672343,1
1,0,1,0,0.887932,1
0,1,0,0,0.991534,1
1,1,1,0,0.214026,1
0,1,0,1,0.651697,1
0,1,1,0,0.075689,1
1,1,0,0,0.855851,1
0,1,1,1,0.450431,1
0,1,0,0,0.831999,1
0,0,1,1,0.247744,1
1,0,0,0,0.269534,1
0,0,0,0,0.016021,0
0,1,0,0,0.147952,1
1,0,0,1,0.823359,1
1,0,1,1,0.021315,1
1,0,0,0,0.080459,1
0,1,1,0,0.903057,1
1,0,1,1,0.294681,1
0,1,0,0,0.861917,1
0,1,0,0,0.313502,1
1,1,0,0,0.987298,1
1,0,1,1,0.424976,1
0,0,0,1,0.160727,0
1,1,0,0,0.201844,1
1,0,1,0,0.93169,1
1,0,1,1,0.502652,1
0,1,0,0,0.046736,1
0,0,1,0,0.953565,1
0,0,0,1,0.829142,0
0,0,1,0,0.232546,1
1,0,1,1,0.614477,1
0,0,1,1,0.845584,1
0,0,0,1,0.980174,0
0,0,0,1,0.932824,0
0,1,0,0,0.182911,1
0,1,1,1,0.159518,1
1,0,0,1,0.357405,1
1,1,1,0,0.449035,1
1,0,0,1,0.908667,1
1,0,1,1,0.297655,1
0,1,1,0,0.624307,1
1,1,1,1,0.596251,1
