@relation 'Linear function with noise: A1 + 2*A2 + 3*A3 = R; randomly chosen value from the interval [-0.1,0.1] is added to the attribute value-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.498307-inf) and A3==(0.497679-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) and A2==(0.498307-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) and A3==(0.497679-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.498307-inf) or A3==(0.497679-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) or A2==(0.498307-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) or A3==(0.497679-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.498307-inf) equ A3==(0.497679-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) equ A2==(0.498307-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) equ A3==(0.497679-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.498307-inf) xor A3==(0.497679-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) xor A2==(0.498307-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) xor A3==(0.497679-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.498307-inf) impl A3==(0.497679-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) impl A2==(0.498307-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) impl A3==(0.497679-inf)-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) and A2==(0.498307-inf) and A3==(0.497679-inf)-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.511591-inf) or A2==(0.498307-inf) or A3==(0.497679-inf)-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C34-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C35-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C36-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C39-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C40-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\',\'(-inf-0.498307]\'_x_\'(0.497679-inf)\',\'(0.498307-inf)\'_x_\'(-inf-0.497679]\',\'(0.498307-inf)\'_x_\'(0.497679-inf)\'-C41-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\',\'(-inf-0.511591]\'_x_\'(0.498307-inf)\',\'(0.511591-inf)\'_x_\'(-inf-0.498307]\',\'(0.511591-inf)\'_x_\'(0.498307-inf)\'-C42-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\',\'(-inf-0.511591]\'_x_\'(0.497679-inf)\',\'(0.511591-inf)\'_x_\'(-inf-0.497679]\',\'(0.511591-inf)\'_x_\'(0.497679-inf)\'-C43-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute F1L1 {0,1}
@attribute F2L1 {0,1}
@attribute F3L1 {0,1}
@attribute F4L1 {0,1}
@attribute F5L1 {0,1}
@attribute F6L1 {0,1}
@attribute F7L1 {0,1}
@attribute F8L1 {0,1}
@attribute F9L1 {0,1}
@attribute F10L1 {0,1}
@attribute F11L1 {0,1}
@attribute F12L1 {0,1}
@attribute F13L1 {0,1}
@attribute F14L1 {0,1}
@attribute F15L1 {0,1}
@attribute F16L1 {0,1}
@attribute F17L1 {0,1}
@attribute F18L1 numeric
@attribute F19L1 numeric
@attribute F20L1 numeric
@attribute F21L1 numeric
@attribute F22L1 numeric
@attribute F23L1 numeric
@attribute F24L1 numeric
@attribute F25L1 numeric
@attribute F26L1 numeric
@attribute F27L1 numeric
@attribute F28L1 numeric
@attribute F29L1 numeric
@attribute F30L1 numeric
@attribute F31L1 numeric
@attribute F32L1 numeric
@attribute F33L1 {0,1}
@attribute F34L1 {0,1}
@attribute F35L1 {0,1}
@attribute F36L1 {'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.498307-inf)\'_x_\'(0.497679-inf)\''}
@attribute F37L1 {'\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\''}
@attribute F38L1 {'\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\''}
@attribute class numeric

@data
0.612105,0.445153,0.124295,0.740028,0.049974,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.569448,1.057258,0.7364,0.320858,0.166952,0.48781,3.581423,0.279219,1.375044,0.727249,4.924615,0.203062,0.05533,0.27248,0.076082,0,0,0,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',1.913175
0.148608,1.073205,0.067958,0.055873,0.518325,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1.141163,1.221813,0.216566,1.005247,-0.924597,0.08065,15.79218,0.063322,0.138471,7.221718,2.186762,0.457297,0.072933,0.159487,0.010099,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.362489
0.521017,0.817094,0.39458,0.389191,0.277558,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1.211674,1.338111,0.915597,0.422514,-0.296077,0.126437,2.070794,0.482906,0.637646,1.568267,1.320434,0.757327,0.322409,0.42572,0.205583,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',3.32367
0.118861,0.544075,0.345867,0.340391,0.443337,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0.889942,0.662936,0.464728,0.198208,-0.425214,-0.227006,1.573076,0.635697,0.218464,4.577406,0.343661,2.909844,0.188178,0.064669,0.04111,0,1,1,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.018444
1.023712,0.4833,0.008065,0.169992,0.330211,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.491365,1.507012,1.031777,0.475235,0.540412,1.015647,59.925604,0.016687,2.118171,0.472105,126.932672,0.007878,0.003898,0.49476,0.008256,0,0,0,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',1.870104
0.833625,0.853794,0.902146,1.048243,0.892579,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.75594,1.687419,1.735771,-0.048352,-0.020169,-0.068521,0.946403,1.056632,0.976377,1.024194,0.924047,1.082196,0.770247,0.711744,0.752051,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',5.343436
1.034432,0.193444,0.992271,0.352738,0.173574,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1.185715,1.227876,2.026703,-0.798827,0.840988,0.042161,0.194951,5.1295,5.347449,0.187005,1.042489,0.959242,0.191949,0.200105,1.026437,1,0,0,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',4.045771
0.741632,0.106661,0.759897,0.492852,0.175304,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0.866558,0.848293,1.501529,-0.653236,0.634971,-0.018265,0.140362,7.124413,6.953169,0.143819,0.975964,1.024628,0.081051,0.079103,0.563564,1,0,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',3.214662
0.528546,0.875822,0.68808,0.855834,0.806572,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.563902,1.404368,1.216626,0.187742,-0.347276,-0.159534,1.272849,0.785639,0.603486,1.65704,0.768146,1.301836,0.602636,0.462912,0.363682,0,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',4.118071
0.714406,0.135782,0.102422,0.372817,0.768993,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.238204,0.850188,0.816828,0.03336,0.578624,0.611984,1.325711,0.754312,5.261419,0.190063,6.975123,0.143367,0.013907,0.097003,0.073171,0,0,0,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',1.230752
0.79096,0.682052,0.096397,0.127774,0.177793,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0.778449,1.473012,0.887357,0.585655,0.108908,0.694563,7.075448,0.141334,1.159677,0.862309,8.205235,0.121873,0.065748,0.539476,0.076246,0,0,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',2.159694
0.467709,0.480578,0.972822,1.03135,0.916581,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1.4534,0.948287,1.440531,-0.492244,-0.012869,-0.505113,0.494004,2.024275,0.973222,1.027515,0.480776,2.079973,0.467517,0.224771,0.454998,1,1,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',4.224685
0.032287,0.898165,0.772056,0.625929,0.401941,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.670221,0.930452,0.804343,0.126109,-0.865878,-0.739769,1.163342,0.859593,0.035948,27.818162,0.04182,23.912287,0.693434,0.028999,0.024927,0,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',4.128954
0.840942,0.823982,0.412116,0.968578,0.358281,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1.236098,1.664924,1.253058,0.411866,0.01696,0.428826,1.999393,0.500152,1.020583,0.979832,2.040547,0.490065,0.339576,0.692921,0.346566,0,0,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',3.269436
0.330419,0.469502,0.685701,0.163584,0.219554,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1.155203,0.799921,1.01612,-0.216199,-0.139083,-0.355282,0.684704,1.460486,0.703765,1.420929,0.48187,2.075247,0.321938,0.155132,0.226569,1,1,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.645698
0.101342,0.100567,0.862676,0.613907,0.494151,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.963243,0.201909,0.964018,-0.762109,0.000775,-0.761334,0.116576,8.578122,1.007706,0.992353,0.117474,8.512522,0.086757,0.010192,0.087425,1,0,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',2.958512
0.357904,0.67391,0.720878,0.677481,0.733419,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.394788,1.031814,1.078782,-0.046968,-0.316006,-0.362974,0.934846,1.069695,0.531086,1.882935,0.496483,2.014166,0.485807,0.241195,0.258005,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.990081
0.661291,0.542754,0.928999,0.815203,0.282511,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.471753,1.204045,1.59029,-0.386245,0.118537,-0.267708,0.584235,1.711639,1.218399,0.820749,0.711832,1.404826,0.504218,0.358918,0.614339,1,0,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',4.593163
0.595738,0.102362,0.65754,0.886524,0.682864,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0.759902,0.6981,1.253278,-0.555178,0.493376,-0.061802,0.155674,6.423673,5.819914,0.171824,0.90601,1.10374,0.067307,0.060981,0.391722,1,0,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',3.16984
-0.043969,0.425576,0.190585,0.188686,-0.074189,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.616161,0.381607,0.146616,0.234991,-0.469545,-0.234554,2.232998,0.447828,-0.103316,-9.679001,-0.230705,-4.334531,0.081108,-0.018712,-0.00838,0,1,1,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',1.195131
0.311927,0.768237,0.614647,0.668147,0.28233,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.382884,1.080164,0.926574,0.15359,-0.45631,-0.30272,1.249883,0.800075,0.40603,2.462874,0.50749,1.970483,0.472195,0.239634,0.191725,0,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.657569
0.525585,0.801333,0.901925,0.198019,0.879534,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.703258,1.326918,1.42751,-0.100592,-0.275748,-0.37634,0.88847,1.125531,0.655888,1.52465,0.582737,1.71604,0.722742,0.421169,0.474038,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',4.988463
0.098432,0.866079,0.983565,0.172195,0.153345,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.849644,0.964511,1.081997,-0.117486,-0.767647,-0.885133,0.880551,1.135653,0.113652,8.798754,0.100077,9.99233,0.851845,0.08525,0.096814,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',4.592869
0.378639,0.883866,0.892314,0.193212,0.941199,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.77618,1.262505,1.270953,-0.008448,-0.505227,-0.513675,0.990532,1.009558,0.42839,2.334324,0.424334,2.356635,0.788686,0.334666,0.337865,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',5.155955
0.41279,0.637803,0.880402,0.523059,0.319294,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.518205,1.050593,1.293192,-0.242599,-0.225013,-0.467612,0.724445,1.380367,0.647206,1.545103,0.468865,2.132808,0.561523,0.263279,0.363421,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.875067
0.287662,0.947995,0.793473,0.439532,-0.064482,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.741468,1.235657,1.081135,0.154522,-0.660333,-0.505811,1.194741,0.837001,0.303443,3.295517,0.362535,2.758352,0.752208,0.272702,0.228252,0,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',4.275471
0.961,0.578888,0.879432,0.629118,0.610083,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.45832,1.539888,1.840432,-0.300544,0.382112,0.081568,0.658252,1.519175,1.660079,0.602381,1.092751,0.915122,0.509093,0.556311,0.845134,1,0,0,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',4.640619
0.173473,0.253045,0.875668,0.803762,0.608249,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1.128713,0.426518,1.049141,-0.622623,-0.079572,-0.702195,0.288974,3.460523,0.685542,1.4587,0.198104,5.047863,0.221583,0.043896,0.151905,1,1,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',2.878433
0.485953,1.029229,0.861246,0.324448,0.939028,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.890475,1.515182,1.347199,0.167983,-0.543276,-0.375293,1.195046,0.836788,0.472152,2.11796,0.564244,1.772283,0.886419,0.500157,0.418525,0,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',5.125096
0.784018,0.180261,0.263266,0.239725,0.175257,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.443527,0.964279,1.047284,-0.083005,0.603757,0.520752,0.684711,1.460471,4.349349,0.229919,2.978045,0.335791,0.047457,0.141328,0.206405,1,0,0,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',2.047437
0.190938,0.642924,0.818237,0.411092,0.167066,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.461161,0.833862,1.009175,-0.175313,-0.451986,-0.627299,0.785743,1.272681,0.296984,3.367187,0.233353,4.285354,0.526064,0.122759,0.156233,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.85309
0.056028,0.892227,0.1284,0.127118,0.744791,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1.020627,0.948255,0.184428,0.763827,-0.836199,-0.072372,6.948808,0.14391,0.062796,15.924663,0.436355,2.291711,0.114562,0.04999,0.007194,0,1,1,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',1.882015
0.030487,0.518381,0.806519,0.151038,0.059581,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.3249,0.548868,0.837006,-0.288138,-0.487894,-0.776032,0.642739,1.555842,0.058812,17.003346,0.037801,26.454522,0.418084,0.015804,0.024588,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.480165
0.269772,0.578315,0.226646,0.267308,0.539974,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0.804961,0.848087,0.496418,0.351669,-0.308543,0.043126,2.551622,0.391908,0.466479,2.143718,1.190279,0.840139,0.131073,0.156013,0.061143,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.011203
0.841061,0.494726,0.917368,0.775434,0.168892,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1.412094,1.335787,1.758429,-0.422642,0.346335,-0.076307,0.539288,1.854295,1.700054,0.588217,0.91682,1.090727,0.453846,0.416095,0.771562,1,0,1,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',4.429398
0.366084,-0.056493,0.44134,0.326854,0.094965,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.384847,0.309591,0.807424,-0.497833,0.422577,-0.075256,-0.128003,-7.812295,-6.480166,-0.154317,0.829483,1.20557,-0.024933,-0.020681,0.161568,1,0,1,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.498307]\'','\'(-inf-0.511591]\'_x_\'(-inf-0.497679]\'',2.118672
0.961799,0.482641,0.162745,0.834416,0.74069,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.645386,1.44444,1.124544,0.319896,0.479158,0.799054,2.965627,0.337197,1.992783,0.501811,5.909853,0.169209,0.078547,0.464204,0.156528,0,0,0,'\'(-inf-0.498307]\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',2.72086
0.591311,1.028823,0.643422,0.144104,-0.017728,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.672245,1.620134,1.234733,0.385401,-0.437512,-0.052111,1.598986,0.625396,0.574745,1.739902,0.91901,1.088128,0.661967,0.608354,0.380463,0,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',4.670799
0.61081,0.897312,0.328461,0.504272,0.545431,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1.225773,1.508122,0.939271,0.568851,-0.286502,0.282349,2.731868,0.36605,0.680711,1.469053,1.859612,0.537747,0.294732,0.548087,0.200627,0,1,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',3.085796
0.569841,0.519928,0.351412,0.976373,0.750137,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0.87134,1.089769,0.921253,0.168516,0.049913,0.218429,1.47954,0.675886,1.096,0.912409,1.621575,0.616684,0.182709,0.296276,0.200249,0,0,0,'\'(0.498307-inf)\'_x_\'(-inf-0.497679]\'','\'(0.511591-inf)\'_x_\'(0.498307-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.497679]\'',2.700137
0.435196,0.498341,0.745015,0.099557,0.47593,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.243356,0.933537,1.180211,-0.246674,-0.063145,-0.309819,0.668901,1.49499,0.87329,1.145096,0.584144,1.711907,0.371272,0.216876,0.324228,1,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.588082
0.775335,0.206355,0.591341,0.864766,0.407941,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0.797696,0.98169,1.366676,-0.384986,0.56898,0.183994,0.348961,2.865649,3.757287,0.266149,1.311147,0.762691,0.122026,0.159994,0.458487,1,0,0,'\'(-inf-0.498307]\'_x_\'(0.497679-inf)\'','\'(0.511591-inf)\'_x_\'(-inf-0.498307]\'','\'(0.511591-inf)\'_x_\'(0.497679-inf)\'',2.596388
0.143246,0.816026,0.560134,0.406091,0.230146,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.37616,0.959272,0.70338,0.255892,-0.67278,-0.416888,1.456841,0.686417,0.175541,5.696676,0.255735,3.910294,0.457084,0.116892,0.080237,0,1,1,'\'(0.498307-inf)\'_x_\'(0.497679-inf)\'','\'(-inf-0.511591]\'_x_\'(0.498307-inf)\'','\'(-inf-0.511591]\'_x_\'(0.497679-inf)\'',3.54393
