@relation 'Non Linear trigonometric function: sin(2*PI*A1) + A2 - A3 = R-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) and A2==(0.500601-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500601-inf) and A3==(0.500023-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) and A3==(0.500023-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) or A2==(0.500601-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500601-inf) or A3==(0.500023-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) or A3==(0.500023-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) equ A2==(0.500601-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500601-inf) equ A3==(0.500023-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) equ A3==(0.500023-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) xor A2==(0.500601-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500601-inf) xor A3==(0.500023-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) xor A3==(0.500023-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) impl A2==(0.500601-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500601-inf) impl A3==(0.500023-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) impl A3==(0.500023-inf)-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) and A2==(0.500601-inf) and A3==(0.500023-inf)-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500172-inf) or A2==(0.500601-inf) or A3==(0.500023-inf)-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C34-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C35-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C36-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C39-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C40-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\',\'(-inf-0.500172]\'_x_\'(0.500601-inf)\',\'(0.500172-inf)\'_x_\'(-inf-0.500601]\',\'(0.500172-inf)\'_x_\'(0.500601-inf)\'-C41-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\',\'(-inf-0.500601]\'_x_\'(0.500023-inf)\',\'(0.500601-inf)\'_x_\'(-inf-0.500023]\',\'(0.500601-inf)\'_x_\'(0.500023-inf)\'-C42-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\',\'(-inf-0.500172]\'_x_\'(0.500023-inf)\',\'(0.500172-inf)\'_x_\'(-inf-0.500023]\',\'(0.500172-inf)\'_x_\'(0.500023-inf)\'-C43-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute F1L1 {0,1}
@attribute F2L1 {0,1}
@attribute F3L1 {0,1}
@attribute F4L1 {0,1}
@attribute F5L1 {0,1}
@attribute F6L1 {0,1}
@attribute F7L1 {0,1}
@attribute F8L1 {0,1}
@attribute F9L1 {0,1}
@attribute F10L1 {0,1}
@attribute F11L1 {0,1}
@attribute F12L1 {0,1}
@attribute F13L1 {0,1}
@attribute F14L1 {0,1}
@attribute F15L1 {0,1}
@attribute F16L1 {0,1}
@attribute F17L1 {0,1}
@attribute F18L1 numeric
@attribute F19L1 numeric
@attribute F20L1 numeric
@attribute F21L1 numeric
@attribute F22L1 numeric
@attribute F23L1 numeric
@attribute F24L1 numeric
@attribute F25L1 numeric
@attribute F26L1 numeric
@attribute F27L1 numeric
@attribute F28L1 numeric
@attribute F29L1 numeric
@attribute F30L1 numeric
@attribute F31L1 numeric
@attribute F32L1 numeric
@attribute F33L1 {0,1}
@attribute F34L1 {0,1}
@attribute F35L1 {0,1}
@attribute F36L1 {'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(0.500172-inf)\'_x_\'(0.500601-inf)\''}
@attribute F37L1 {'\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\''}
@attribute F38L1 {'\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\''}
@attribute class numeric

@data
0.192132,0.24497,0.772889,0.640994,0.103461,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.437102,1.017859,0.965021,-0.052838,-0.527919,-0.580757,0.784308,1.275009,0.316954,3.155035,0.248589,4.022698,0.047067,0.189335,0.148497,1,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.406706
0.511411,0.714648,0.274263,0.543272,0.415396,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.226059,0.988911,0.785674,-0.203237,0.440385,0.237148,0.715612,1.397404,2.605703,0.383774,1.864674,0.536287,0.365479,0.196002,0.140261,1,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',0.368748
0.255075,0.237873,0.00984,0.227122,0.004539,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.492948,0.247713,0.264915,0.017202,0.228033,0.245235,1.072316,0.932561,24.174085,0.041367,25.922256,0.038577,0.060675,0.002341,0.00251,0,0,0,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',1.227525
0.450071,0.949405,0.296344,0.961731,0.049961,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1.399476,1.245749,0.746415,-0.499334,0.653061,0.153727,0.474056,2.109456,3.203726,0.312137,1.518745,0.658438,0.4273,0.28135,0.133376,1,0,0,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.961656
0.110118,0.009778,0.180721,0.80544,0.855174,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.119896,0.190499,0.290839,0.10034,-0.170943,-0.070603,11.261812,0.088796,0.054105,18.482409,0.609326,1.641158,0.001077,0.001767,0.019901,0,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.467054
0.973048,0.841558,0.941593,0.054536,0.158899,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.814606,1.783151,1.914641,0.13149,-0.100035,0.031455,1.156246,0.864868,0.89376,1.118869,1.033406,0.967674,0.818876,0.792405,0.916215,0,1,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.268572
0.434151,0.866184,0.675666,0.865957,0.031774,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.300335,1.54185,1.109817,-0.432033,0.190518,-0.241515,0.501223,1.995122,1.281971,0.780049,0.642553,1.556293,0.376055,0.585251,0.293341,1,0,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.592556
0.761959,0.475846,0.46608,0.178411,0.039956,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1.237805,0.941926,1.228039,0.286113,0.009766,0.295879,1.601272,0.624503,1.020953,0.979477,1.634824,0.611686,0.362575,0.221782,0.355134,0,0,0,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.987412
0.262217,0.083411,0.743232,0.203656,0.030339,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.345628,0.826643,1.005449,0.178806,-0.659821,-0.481015,3.143674,0.318099,0.112227,8.910479,0.352806,2.834416,0.021872,0.061994,0.194888,0,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.337234
0.544504,0.205854,0.760712,0.918071,0.166468,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.750358,0.966566,1.305216,0.33865,-0.554858,-0.216208,2.645098,0.378058,0.270607,3.695396,0.715782,1.397073,0.112088,0.156596,0.414211,0,1,1,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.830858
0.227645,0.437181,0.31881,0.208814,0.03718,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.664826,0.755991,0.546455,-0.209536,0.118371,-0.091165,0.520711,1.920451,1.37129,0.72924,0.714046,1.40047,0.099522,0.139378,0.072576,1,0,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',1.108522
0.098581,0.686567,0.104792,0.112049,0.462766,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.785148,0.791359,0.203373,-0.587986,0.581775,-0.006211,0.143585,6.964496,6.551712,0.152632,0.94073,1.063004,0.067682,0.071947,0.010331,1,0,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',1.162322
0.53513,0.909236,0.874585,0.901526,0.884504,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.444366,1.783821,1.409715,-0.374106,0.034651,-0.339455,0.588549,1.699094,1.03962,0.96189,0.611867,1.634341,0.486559,0.795204,0.468017,1,0,1,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.184288
0.752501,0.635673,0.370974,0.940067,0.473879,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.388174,1.006647,1.123475,0.116828,0.264699,0.381527,1.183786,0.844747,1.713524,0.583593,2.028447,0.492988,0.478345,0.235818,0.279158,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.735178
0.818641,0.785217,0.103341,0.022883,0.574371,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.603858,0.888558,0.921982,0.033424,0.681876,0.7153,1.042567,0.959171,7.59831,0.131608,7.921745,0.126235,0.642811,0.081145,0.084599,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.226553
0.953443,0.508025,0.663105,0.259068,0.537504,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.461468,1.17113,1.616548,0.445418,-0.15508,0.290338,1.876764,0.532832,0.766131,1.305261,1.437846,0.695485,0.484373,0.336874,0.632233,0,1,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.443454
0.150884,0.490893,0.887775,0.3552,0.344349,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.641777,1.378668,1.038659,-0.340009,-0.396882,-0.736891,0.307366,3.253446,0.552948,1.80849,0.169957,5.883825,0.074068,0.435803,0.133951,1,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.415388
0.289867,0.599549,0.753924,0.656124,0.282329,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.889416,1.353473,1.043791,-0.309682,-0.154375,-0.464057,0.483475,2.068359,0.795238,1.257485,0.384478,2.600931,0.173789,0.452014,0.218538,1,1,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.814416
0.37431,0.709952,0.720857,0.90995,0.726749,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.084262,1.430809,1.095167,-0.335642,-0.010905,-0.346547,0.527233,1.896695,0.984872,1.01536,0.519257,1.925829,0.265742,0.511774,0.269824,1,1,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.699261
0.77062,0.309877,0.378595,0.869254,0.949743,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1.080497,0.688472,1.149215,0.460743,-0.068718,0.392025,2.486858,0.402114,0.818492,1.221759,2.035473,0.491286,0.238797,0.117318,0.291753,0,1,0,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-1.060338
0.827252,0.335993,0.883692,0.211097,0.963881,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.163245,1.219685,1.710944,0.491259,-0.547699,-0.05644,2.462111,0.406156,0.380215,2.630091,0.936132,1.068226,0.277951,0.296914,0.731036,0,1,1,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-1.432194
0.715963,0.77097,0.230405,0.58607,0.479207,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.486933,1.001375,0.946368,-0.055007,0.540565,0.485558,0.928652,1.076829,3.346151,0.298851,3.107411,0.321811,0.551986,0.177635,0.164961,1,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.436653
0.857649,0.713212,0.061013,0.70823,0.930495,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.570861,0.774225,0.918662,0.144437,0.652199,0.796636,1.202516,0.83159,11.689509,0.085547,14.056824,0.07114,0.611686,0.043515,0.052328,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.127645
0.664188,0.128828,0.272704,0.6427,0.652805,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.793016,0.401532,0.936892,0.53536,-0.143876,0.391484,5.155618,0.193963,0.47241,2.116807,2.435564,0.410583,0.085566,0.035132,0.181127,0,1,0,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-1.002011
0.119276,0.071688,0.189608,0.301002,0.781015,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.190964,0.261296,0.308884,0.047588,-0.11792,-0.070332,1.663821,0.601026,0.378085,2.644906,0.629066,1.589658,0.008551,0.013593,0.022616,0,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.563305
0.680331,0.98712,0.930387,0.242213,0.081304,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.667451,1.917507,1.610718,-0.306789,0.056733,-0.250056,0.689208,1.450941,1.060978,0.942527,0.731234,1.367551,0.671568,0.918404,0.632971,1,0,1,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.848978
0.102575,0.549643,0.653591,0.044924,0.485749,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.652218,1.203234,0.756166,-0.447068,-0.103948,-0.551016,0.186621,5.35845,0.840959,1.189119,0.156941,6.371835,0.05638,0.359242,0.067042,1,1,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.496851
0.137275,0.878407,0.637022,0.626688,0.480444,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.015682,1.515429,0.774297,-0.741132,0.241385,-0.499747,0.156277,6.398885,1.378927,0.725201,0.215495,4.640481,0.120583,0.559565,0.087447,1,0,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',1.000873
0.188655,0.27988,0.127502,0.667596,0.302719,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.468535,0.407382,0.316157,-0.091225,0.152378,0.061153,0.674057,1.483555,2.195103,0.45556,1.479624,0.675847,0.052801,0.035685,0.024054,1,0,0,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',1.079011
0.769084,0.816777,0.700727,0.256922,0.657964,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.585861,1.517504,1.469811,-0.047693,0.11605,0.068357,0.941608,1.062013,1.165614,0.857917,1.097552,0.911119,0.62817,0.572338,0.538918,1,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.87677
0.458174,0.592549,0.541931,0.461295,0.808849,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.050723,1.13448,1.000105,-0.134375,0.050618,-0.083757,0.773226,1.293284,1.093403,0.914576,0.845447,1.182806,0.271491,0.321121,0.248299,1,0,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.310403
0.744489,0.654679,0.201249,0.768696,0.363357,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.399168,0.855928,0.945738,0.08981,0.45343,0.54324,1.137182,0.879367,3.25308,0.307401,3.699343,0.270318,0.487401,0.131753,0.149828,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',-0.545971
0.71743,0.921115,0.628004,0.167705,0.097879,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.638545,1.549119,1.345434,-0.203685,0.293111,0.089426,0.778871,1.283909,1.466734,0.681787,1.142397,0.875352,0.660836,0.578464,0.450549,1,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.686022
0.926093,0.968996,0.659281,0.027612,0.675505,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.895089,1.628277,1.585374,-0.042903,0.309715,0.266812,0.955724,1.046327,1.469777,0.680375,1.404701,0.711895,0.89738,0.638841,0.610556,1,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-0.138146
0.60578,0.790672,0.061012,0.44707,0.057633,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.396452,0.851684,0.666792,-0.184892,0.72966,0.544768,0.766158,1.305213,12.959287,0.077165,9.928866,0.100716,0.478973,0.04824,0.03696,1,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',0.112887
0.947138,0.842646,0.121412,0.442108,0.778789,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.789784,0.964058,1.06855,0.104492,0.721234,0.825726,1.124005,0.889676,6.940385,0.144084,7.801025,0.128188,0.798102,0.102307,0.114994,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',0.395163
0.058425,0.693754,0.347341,0.568699,0.634263,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.752179,1.041095,0.405766,-0.635329,0.346413,-0.288916,0.084216,11.874266,1.997328,0.500669,0.168206,5.945075,0.040533,0.240969,0.020293,1,0,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.705316
0.409826,0.196994,0.503181,0.215743,0.744257,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.60682,0.700175,0.913007,0.212832,-0.306187,-0.093355,2.080398,0.480677,0.391497,2.554296,0.81447,1.227792,0.080733,0.099124,0.206217,0,1,1,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.230561
0.856658,0.422394,0.713219,0.79229,0.747123,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.279052,1.135613,1.569877,0.434264,-0.290825,0.143439,2.028102,0.493072,0.592236,1.688516,1.201115,0.83256,0.361847,0.301259,0.610985,0,1,0,'\'(0.500172-inf)\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(0.500023-inf)\'','\'(0.500172-inf)\'_x_\'(0.500023-inf)\'',-1.074552
0.372586,0.229047,0.029445,0.527781,0.555722,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.601633,0.258492,0.402031,0.143539,0.199602,0.343141,1.626679,0.614749,7.778808,0.128554,12.653625,0.079029,0.08534,0.006744,0.010971,0,0,0,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.917351
0.9971,0.808781,0.492515,0.077886,0.059456,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.805881,1.301296,1.489615,0.188319,0.316266,0.504585,1.232843,0.811133,1.642145,0.60896,2.024507,0.493947,0.806436,0.398337,0.491087,0,0,0,'\'(0.500172-inf)\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(-inf-0.500023]\'','\'(0.500172-inf)\'_x_\'(-inf-0.500023]\'',0.298045
0.411714,0.180814,0.234766,0.281108,0.945869,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.592528,0.41558,0.64648,0.2309,-0.053952,0.176948,2.277003,0.439174,0.770188,1.298384,1.753721,0.570216,0.074444,0.042449,0.096656,0,1,0,'\'(-inf-0.500172]\'_x_\'(-inf-0.500601]\'','\'(-inf-0.500601]\'_x_\'(-inf-0.500023]\'','\'(-inf-0.500172]\'_x_\'(-inf-0.500023]\'',0.472753
0.348401,0.940712,0.960792,0.892254,0.364566,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.289113,1.901504,1.309193,-0.592311,-0.02008,-0.612391,0.370359,2.700084,0.979101,1.021346,0.362619,2.757719,0.327745,0.903829,0.334741,1,1,1,'\'(-inf-0.500172]\'_x_\'(0.500601-inf)\'','\'(0.500601-inf)\'_x_\'(0.500023-inf)\'','\'(-inf-0.500172]\'_x_\'(0.500023-inf)\'',0.794802
