@relation 'Linear function: A1 + 2*A2 + 3*A3 = R-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.4998-inf) and A3==(0.499872-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) and A2==(0.4998-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) and A3==(0.499872-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.4998-inf) or A3==(0.499872-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) or A2==(0.4998-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) or A3==(0.499872-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.4998-inf) equ A3==(0.499872-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) equ A2==(0.4998-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) equ A3==(0.499872-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.4998-inf) xor A3==(0.499872-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) xor A2==(0.4998-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) xor A3==(0.499872-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.4998-inf) impl A3==(0.499872-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) impl A2==(0.4998-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) impl A3==(0.499872-inf)-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) and A2==(0.4998-inf) and A3==(0.499872-inf)-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.499791-inf) or A2==(0.4998-inf) or A3==(0.499872-inf)-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C34-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C35-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C36-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C39-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C40-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\',\'(-inf-0.4998]\'_x_\'(0.499872-inf)\',\'(0.4998-inf)\'_x_\'(-inf-0.499872]\',\'(0.4998-inf)\'_x_\'(0.499872-inf)\'-C41-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\',\'(-inf-0.499791]\'_x_\'(0.4998-inf)\',\'(0.499791-inf)\'_x_\'(-inf-0.4998]\',\'(0.499791-inf)\'_x_\'(0.4998-inf)\'-C42-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\',\'(-inf-0.499791]\'_x_\'(0.499872-inf)\',\'(0.499791-inf)\'_x_\'(-inf-0.499872]\',\'(0.499791-inf)\'_x_\'(0.499872-inf)\'-C43-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute F1L1 {0,1}
@attribute F2L1 {0,1}
@attribute F3L1 {0,1}
@attribute F4L1 {0,1}
@attribute F5L1 {0,1}
@attribute F6L1 {0,1}
@attribute F7L1 {0,1}
@attribute F8L1 {0,1}
@attribute F9L1 {0,1}
@attribute F10L1 {0,1}
@attribute F11L1 {0,1}
@attribute F12L1 {0,1}
@attribute F13L1 {0,1}
@attribute F14L1 {0,1}
@attribute F15L1 {0,1}
@attribute F16L1 {0,1}
@attribute F17L1 {0,1}
@attribute F18L1 numeric
@attribute F19L1 numeric
@attribute F20L1 numeric
@attribute F21L1 numeric
@attribute F22L1 numeric
@attribute F23L1 numeric
@attribute F24L1 numeric
@attribute F25L1 numeric
@attribute F26L1 numeric
@attribute F27L1 numeric
@attribute F28L1 numeric
@attribute F29L1 numeric
@attribute F30L1 numeric
@attribute F31L1 numeric
@attribute F32L1 numeric
@attribute F33L1 {0,1}
@attribute F34L1 {0,1}
@attribute F35L1 {0,1}
@attribute F36L1 {'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(0.4998-inf)\'_x_\'(-inf-0.499872]\'','\'(0.4998-inf)\'_x_\'(0.499872-inf)\''}
@attribute F37L1 {'\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(0.4998-inf)\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(0.4998-inf)\''}
@attribute F38L1 {'\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\''}
@attribute class numeric

@data
0.674421,0.066753,0.260441,0.053433,0.537841,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.327194,0.741174,0.934862,-0.193688,0.607668,0.41398,0.256308,3.901562,10.103231,0.098978,2.589535,0.38617,0.017385,0.04502,0.175647,1,0,0,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'',1.58925
0.50968,0.298114,0.511582,0.206333,0.298621,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0.809696,0.807794,1.021262,-0.213468,0.211566,-0.001902,0.58273,1.716062,1.709682,0.584904,0.996282,1.003732,0.15251,0.151943,0.260743,1,0,1,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\'',2.640654
0.764022,0.029415,0.149049,0.386047,0.915218,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.178464,0.793437,0.913071,-0.119634,0.734607,0.614973,0.197351,5.067109,25.973891,0.0385,5.125979,0.195085,0.004384,0.022474,0.113877,1,0,0,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'',1.269999
0.352903,0.573345,0.770289,0.317945,0.028291,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.343634,0.926248,1.123192,-0.196944,-0.220442,-0.417386,0.744325,1.3435,0.615516,1.624653,0.458144,2.182722,0.441641,0.202335,0.271837,1,1,1,'\'(0.4998-inf)\'_x_\'(0.499872-inf)\'','\'(-inf-0.499791]\'_x_\'(0.4998-inf)\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'',3.810458
0.344502,0.234206,0.572628,0.209975,0.166954,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.806834,0.578708,0.91713,-0.338422,0.110296,-0.228126,0.409002,2.444976,1.470936,0.679839,0.601616,1.662191,0.134113,0.080684,0.197271,1,0,1,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'',2.530798
0.997553,0.06236,0.053855,0.051217,0.77722,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.116215,1.059913,1.051408,0.008505,0.935193,0.943698,1.157924,0.863614,15.996681,0.062513,18.522941,0.053987,0.003358,0.062207,0.053723,0,0,0,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'',1.283838
0.690964,0.339252,0.91983,0.305193,0.421453,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1.259082,1.030216,1.610794,-0.580578,0.351712,-0.228866,0.36882,2.711347,2.036728,0.490984,0.751187,1.331227,0.312054,0.234411,0.635569,1,0,1,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\'',4.128959
0.158787,0.315956,0.440969,0.051692,0.743137,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.756925,0.474743,0.599756,-0.125013,-0.157169,-0.282182,0.716504,1.395666,0.50256,1.98981,0.360087,2.77711,0.139327,0.05017,0.07002,1,1,1,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\'',2.113606
0.569903,0.633342,0.071286,0.746392,0.451667,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0.704628,1.203245,0.641189,0.562056,-0.063439,0.498617,8.884522,0.112555,0.899835,1.111315,7.994599,0.125084,0.045148,0.360944,0.040626,0,1,0,'\'(0.4998-inf)\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(0.4998-inf)\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'',2.050446
0.635896,0.632185,0.607748,0.291705,0.061191,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.239933,1.268081,1.243644,0.024437,0.003711,0.028148,1.040209,0.961345,1.00587,0.994164,1.046315,0.955735,0.384209,0.402004,0.386465,0,0,0,'\'(0.4998-inf)\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(0.4998-inf)\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\'',3.723511
0.635247,0.926608,0.787508,0.570541,0.685959,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.714116,1.561855,1.422755,0.1391,-0.291361,-0.152261,1.176633,0.849883,0.685562,1.458658,0.806655,1.239688,0.729711,0.588625,0.500262,0,1,1,'\'(0.4998-inf)\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(0.4998-inf)\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\'',4.850988
0.140638,0.230117,0.239465,0.204742,0.180175,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.469582,0.370755,0.380103,-0.009348,-0.089479,-0.098827,0.960963,1.040623,0.611159,1.636236,0.587301,1.702705,0.055105,0.032363,0.033678,1,1,1,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\'',1.319267
0.68261,0.913287,0.290751,0.187388,0.721673,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1.204038,1.595897,0.973361,0.622536,-0.230677,0.391859,3.141131,0.318357,0.747421,1.337934,2.347748,0.42594,0.265539,0.623419,0.19847,0,1,0,'\'(0.4998-inf)\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(0.4998-inf)\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'',3.381439
0.173039,0.032811,0.834877,0.713713,0.868716,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.867688,0.20585,1.007916,-0.802066,0.140228,-0.661838,0.0393,25.445034,5.273811,0.189616,0.207263,4.824791,0.027393,0.005678,0.144466,1,0,1,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'',2.743293
0.837083,0.255978,0.238588,0.04513,0.998311,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.494566,1.093061,1.075671,0.01739,0.581105,0.598495,1.072887,0.932064,3.270136,0.305798,3.508487,0.285023,0.061073,0.214275,0.199718,0,0,0,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'',2.064802
0.107764,0.196868,0.48498,0.179968,0.827839,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.681848,0.304632,0.592744,-0.288112,-0.089104,-0.377216,0.40593,2.463478,0.547392,1.826844,0.222203,4.50039,0.095477,0.021215,0.052263,1,1,1,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\'',1.95644
0.340653,0.024459,0.688317,0.71726,0.453321,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.712776,0.365112,1.02897,-0.663858,0.316194,-0.347664,0.035534,28.141666,13.927511,0.0718,0.494907,2.020581,0.016836,0.008332,0.234477,1,0,1,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'',2.454524
0.258606,0.426434,0.08449,0.170164,0.246788,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.510924,0.68504,0.343096,0.341944,-0.167828,0.174116,5.047154,0.198131,0.606439,1.648972,3.060788,0.326713,0.036029,0.110278,0.02185,0,1,0,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\'',1.364943
0.196413,0.319062,0.479768,0.353116,0.581489,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.79883,0.515475,0.676181,-0.160706,-0.122649,-0.283355,0.665034,1.503683,0.615595,1.624444,0.409392,2.442649,0.153076,0.062668,0.094233,1,1,1,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\'',2.273842
0.428675,0.275032,0.412239,0.984514,0.269737,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.687271,0.703707,0.840914,-0.137207,0.153643,0.016436,0.667166,1.498876,1.558637,0.641586,1.03987,0.961659,0.113379,0.117899,0.176717,1,0,0,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\'',2.215457
0.933123,0.997902,0.525217,0.428898,0.795244,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.523119,1.931025,1.45834,0.472685,-0.064779,0.407906,1.89998,0.526321,0.935085,1.069422,1.776643,0.562859,0.524115,0.931165,0.490092,0,1,0,'\'(0.4998-inf)\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(0.4998-inf)\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\'',4.504579
0.689809,0.40589,0.471921,0.589946,0.883727,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.877811,1.095699,1.16173,-0.066031,0.283919,0.217888,0.86008,1.162682,1.699497,0.588409,1.461704,0.684133,0.191548,0.279987,0.325535,1,0,0,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'',2.917353
0.043638,0.066263,0.297813,0.870474,0.737029,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.364076,0.109901,0.341451,-0.23155,-0.022625,-0.254175,0.222499,4.494409,0.658558,1.51847,0.146528,6.824625,0.019734,0.002892,0.012996,1,1,1,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\'',1.069601
0.305031,0.690711,0.621288,0.885996,0.412531,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.311999,0.995742,0.926319,0.069423,-0.38568,-0.316257,1.11174,0.899491,0.441619,2.264396,0.490966,2.036803,0.42913,0.210688,0.189512,0,1,1,'\'(0.4998-inf)\'_x_\'(0.499872-inf)\'','\'(-inf-0.499791]\'_x_\'(0.4998-inf)\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'',3.550316
0.795388,0.960304,0.816016,0.89539,0.82905,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.77632,1.755692,1.611404,0.144288,-0.164916,-0.020628,1.17682,0.849748,0.828267,1.20734,0.974721,1.025935,0.783623,0.763814,0.649049,0,1,1,'\'(0.4998-inf)\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(0.4998-inf)\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\'',5.164044
0.579226,0.071136,0.118297,0.733676,0.654976,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.189433,0.650362,0.697523,-0.047161,0.50809,0.460929,0.601334,1.66297,8.142516,0.122812,4.896371,0.204233,0.008415,0.041204,0.068521,1,0,0,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'',1.07639
0.63507,0.229681,0.296135,0.668005,0.915622,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.525816,0.864751,0.931205,-0.066454,0.405389,0.338935,0.775596,1.289332,2.765009,0.361662,2.144529,0.466303,0.068017,0.145864,0.188066,1,0,0,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'',1.982839
0.340191,0.982827,0.387114,0.484899,0.865624,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1.369941,1.323018,0.727305,0.595713,-0.642636,-0.046923,2.538857,0.393878,0.346135,2.889045,0.878788,1.137931,0.380466,0.334349,0.131693,0,1,1,'\'(0.4998-inf)\'_x_\'(-inf-0.499872]\'','\'(-inf-0.499791]\'_x_\'(0.4998-inf)\'','\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\'',3.467186
0.040361,0.886054,0.50624,0.986008,0.117946,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.392294,0.926415,0.546601,0.379814,-0.845693,-0.465879,1.750265,0.571342,0.045551,21.953222,0.079727,12.542801,0.448556,0.035762,0.020432,0,1,1,'\'(0.4998-inf)\'_x_\'(0.499872-inf)\'','\'(-inf-0.499791]\'_x_\'(0.4998-inf)\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'',3.331189
0.887837,0.498535,0.24379,0.652473,0.694584,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.742325,1.386372,1.131627,0.254745,0.389302,0.644047,2.044936,0.489013,1.780892,0.561516,3.641811,0.274589,0.121538,0.442618,0.216446,0,0,0,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'',2.616276
0.589574,0.406683,0.523885,0.453946,0.692295,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0.930568,0.996257,1.113459,-0.117202,0.182891,0.065689,0.776283,1.28819,1.449714,0.689791,1.125388,0.888582,0.213055,0.23977,0.308869,1,0,0,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\'',2.974597
0.854455,0.036309,0.537488,0.101275,0.914008,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0.573797,0.890764,1.391943,-0.501179,0.818146,0.316967,0.067553,14.803162,23.532871,0.042494,1.589719,0.629042,0.019516,0.031024,0.459259,1,0,0,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\'',2.539536
0.109467,0.362141,0.851533,0.763407,0.675302,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1.213674,0.471608,0.961,-0.489392,-0.252674,-0.742066,0.425281,2.351385,0.302277,3.308221,0.128553,7.778901,0.308375,0.039642,0.093215,1,1,1,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'',3.388349
0.072723,0.807702,0.752997,0.666305,0.121673,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.560699,0.880425,0.82572,0.054705,-0.734979,-0.680274,1.07265,0.932271,0.090037,11.106555,0.096578,10.354317,0.608197,0.058739,0.05476,0,1,1,'\'(0.4998-inf)\'_x_\'(0.499872-inf)\'','\'(-inf-0.499791]\'_x_\'(0.4998-inf)\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'',3.947119
0.858833,0.250605,0.654903,0.931594,0.782588,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0.905508,1.109438,1.513736,-0.404298,0.608228,0.20393,0.38266,2.613288,3.427039,0.291797,1.31139,0.76255,0.164122,0.215228,0.562452,1,0,0,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\'',3.32475
0.407811,0.157373,0.506846,0.312304,0.565589,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.664219,0.565184,0.914657,-0.349473,0.250438,-0.099035,0.310495,3.220667,2.591366,0.385897,0.804605,1.242845,0.079764,0.064178,0.206697,1,0,1,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'',2.243095
0.851082,0.072327,0.691375,0.370145,0.470475,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0.763702,0.923409,1.542457,-0.619048,0.778755,0.159707,0.104613,9.559017,11.767141,0.084982,1.230999,0.812348,0.050005,0.061556,0.588417,1,0,0,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(-inf-0.4998]\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\'',3.069861
0.560779,0.531634,0.053573,0.945062,0.044352,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0.585207,1.092413,0.614352,0.478061,0.029145,0.507206,9.923544,0.10077,1.054822,0.948028,10.467568,0.095533,0.028481,0.298129,0.030043,0,0,0,'\'(0.4998-inf)\'_x_\'(-inf-0.499872]\'','\'(0.499791-inf)\'_x_\'(0.4998-inf)\'','\'(0.499791-inf)\'_x_\'(-inf-0.499872]\'',1.784766
0.105897,0.748989,0.42178,0.01181,0.299549,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1.170769,0.854886,0.527677,0.327209,-0.643092,-0.315883,1.775781,0.563132,0.141387,7.072807,0.251072,3.982927,0.315909,0.079316,0.044665,0,1,1,'\'(0.4998-inf)\'_x_\'(-inf-0.499872]\'','\'(-inf-0.499791]\'_x_\'(0.4998-inf)\'','\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\'',2.869216
0.156097,0.17444,0.729702,0.322037,0.350658,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.904142,0.330537,0.885799,-0.555262,-0.018343,-0.573605,0.239056,4.183112,0.894846,1.11751,0.213919,4.67467,0.127289,0.02723,0.113904,1,1,1,'\'(-inf-0.4998]\'_x_\'(0.499872-inf)\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'',2.694083
0.044573,0.793978,0.936349,0.040165,0.980856,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1.730327,0.838551,0.980922,-0.142371,-0.749405,-0.891776,0.847951,1.179314,0.056139,17.812981,0.047603,21.007089,0.743441,0.03539,0.041736,1,1,1,'\'(0.4998-inf)\'_x_\'(0.499872-inf)\'','\'(-inf-0.499791]\'_x_\'(0.4998-inf)\'','\'(-inf-0.499791]\'_x_\'(0.499872-inf)\'',4.441576
0.377922,0.40305,0.108008,0.448377,0.612975,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.511058,0.780972,0.48593,0.295042,-0.025128,0.269914,3.731668,0.267977,0.937655,1.06649,3.499019,0.285794,0.043533,0.152321,0.040819,0,1,0,'\'(-inf-0.4998]\'_x_\'(-inf-0.499872]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.4998]\'','\'(-inf-0.499791]\'_x_\'(-inf-0.499872]\'',1.508047
0.555165,0.859765,0.964363,0.000908,0.421171,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.824128,1.41493,1.519528,-0.104598,-0.3046,-0.409198,0.891537,1.121659,0.645717,1.548666,0.575681,1.737075,0.829126,0.477311,0.535381,1,1,1,'\'(0.4998-inf)\'_x_\'(0.499872-inf)\'','\'(0.499791-inf)\'_x_\'(0.4998-inf)\'','\'(0.499791-inf)\'_x_\'(0.499872-inf)\'',5.167785
